,ORF,gene_length,gene_distance_to_end_of_chromosome_near_end,gene_distance_to_end_of_chromosome_far_end
476,YPR097W,3680,0.233038947368421,0.23642947368421052
477,YPR095C,323,0.23714210526315793,0.24101578947368418
478,YPR094W,866,0.24109684210526316,0.24143684210526317
479,YPR093C,2312,0.241661052631579,0.24257263157894737
480,YPR091C,2666,0.24372000000000005,0.2461536842105263
481,YPR089W,1625,0.24638000000000004,0.2491863157894737
482,YPR088C,1037,0.24944631578947374,0.2511568421052631
483,YPR086W,1331,0.25143578947368417,0.2525273684210526
484,YPR085C,1370,0.2528147368421053,0.2542157894736842
485,YPR084W,1739,0.25437894736842104,0.25582105263157895
486,YPR083W,431,0.25622,0.2580505263157895
487,YPR082C,1856,0.25825894736842103,0.2587126315789474
488,YPR081C,1376,0.258981052631579,0.2609347368421052
489,YPR080W,1145,0.2610863157894737,0.26253473684210527
490,YPR079W,1118,0.26314526315789477,0.2643505263157895
491,YPR078C,1082,0.26498736842105264,0.2661642105263158
492,YPR075C,2042,0.2665094736842105,0.26764842105263154
493,YPR074C,485,0.2685947368421052,0.2707442105263158
494,YPR073C,1682,0.27114210526315785,0.27165263157894737
495,YPR072W,635,0.27180421052631576,0.2735747368421053
496,YPR071W,1700,0.2749431578947369,0.27561157894736843
497,YPR070W,881,0.2762157894736842,0.27800526315789476
498,YPR069C,1412,0.2784905263157895,0.2794178947368421
499,YPR068C,557,0.27963157894736845,0.2811178947368421
500,YPR067W,899,0.28129052631578944,0.2818768421052632
501,YPR066W,1106,0.28199052631578947,0.28293684210526315
502,YPR065W,508,0.2833726315789473,0.2845368421052632
503,YPR063C,476,0.2859821052631579,0.2865168421052632
504,YPR062W,905,0.28669684210526314,0.2871978947368421
505,YPR061C,770,0.28749578947368426,0.2884484210526316
506,YPR060C,923,0.2888126315789473,0.2896231578947368
507,YPR058W,1025,0.28981999999999997,0.2907915789473684
508,YPR057W,1016,0.29106,0.29213894736842105
509,YPR056W,3197,0.2924852631578947,0.2935547368421053
510,YPR055W,1166,0.293821052631579,0.29718631578947363
511,YPR054W,281,0.29742842105263156,0.2986557894736842
512,YPR052C,530,0.2989778947368421,0.29927368421052636
513,YPR051W,3536,0.2994873684210526,0.3000452631578947
514,YPR049C,1871,0.3003473684210526,0.30406947368421056
515,YPR048W,1409,0.30415789473684207,0.3061273684210526
516,YPR047W,545,0.3063842105263158,0.30786736842105267
517,YPR046W,1412,0.3080621052631579,0.3086357894736842
518,YPR045C,681,0.30889578947368423,0.3103821052631579
519,YPR043W,3227,0.31069052631578953,0.31140736842105265
520,YPR042C,1217,0.3119378947368421,0.3153347368421052
521,YPR041W,1070,0.3158757894736842,0.3171568421052632
522,YPR040W,590,0.3175031578947368,0.3186294736842106
523,YPR037C,1436,0.3189105263157894,0.3195315789473684
524,YPR036W,1112,0.3207694736842105,0.3222810526315789
525,YPR035W,1433,0.3228242105263158,0.3239947368421052
526,YPR034W,1640,0.3253105263157895,0.3268189473684211
527,YPR033C,3101,0.32735157894736844,0.3290778947368421
528,YPR032W,2246,0.329241052631579,0.33250526315789475
529,YPR031W,3365,0.3328863157894737,0.33525052631578944
530,YPR030W,2498,0.3355347368421052,0.3390768421052631
531,YPR029C,675,0.3400378947368421,0.3426673684210526
532,YPR028W,833,0.34294842105263157,0.34365894736842106
533,YPR027C,3635,0.34604736842105266,0.34692421052631583
534,YPR026W,1181,0.3484094736842105,0.35223578947368417
535,YPR025C,2243,0.35309999999999997,0.3543431578947368
536,YPR024W,1205,0.35503052631578946,0.3573915789473684
537,YPR023C,3401,0.3578652631578947,0.35913368421052627
538,YPR022C,2708,0.3607273684210527,0.3643073684210526
539,YPR021C,347,0.36489052631578944,0.36774105263157897
540,YPR020W,2801,0.36819578947368425,0.3685610526315789
541,YPR019W,1820,0.3688968421052632,0.3718452631578948
542,YPR018W,431,0.3723231578947368,0.374238947368421
543,YPR017C,737,0.3748273684210527,0.37528105263157896
544,YPR016C,743,0.37572000000000005,0.37649578947368423
545,YPR015C,953,0.37787052631578943,0.37865263157894735
546,YPR013C,980,0.38359789473684214,0.38460105263157895
547,YPR011C,3611,0.3852221052631579,0.3862536842105263
548,YPR010C,806,0.3882178947368421,0.392018947368421
549,YPR009W,2084,0.39225789473684214,0.39310631578947364
550,YPR008W,2042,0.39463263157894735,0.3968263157894737
551,YPR007C,1727,0.3985526315789474,0.40070210526315786
552,YPR006C,884,0.40105999999999997,0.4028778947368421
553,YPR005C,1034,0.4035073684210526,0.4044378947368421
554,YPR004C,2264,0.40522315789473684,0.40631157894736847
555,YPR003C,1550,0.40656315789473685,0.4089463157894737
556,YPR002W,1460,0.41059789473684205,0.4122294736842105
557,YPR001W,1124,0.4128063157894737,0.41434315789473686
558,YPL001W,701,0.4150252631578948,0.41620842105263156
559,YPL002C,1388,0.4165,0.41723789473684214
560,YPL003W,1025,0.4174684210526316,0.4189294736842105
561,YPL004C,1820,0.41931157894736837,0.42039052631578944
562,YPL005W,3512,0.42073368421052637,0.4226494736842106
563,YPL006W,1766,0.4230105263157895,0.4267073684210526
564,YPL007C,2585,0.4275315789473684,0.42939052631578944
565,YPL008W,3116,0.42950842105263154,0.4322294736842105
566,YPL009C,569,0.4327021052631579,0.43598210526315795
567,YPL010W,1061,0.4362273684210526,0.43682631578947373
568,YPL011C,3686,0.4371578947368421,0.4382747368421053
569,YPL012W,365,0.43852,0.4424
570,YPL013C,1145,0.4427926315789473,0.4431768421052632
571,YPL014W,1073,0.4434852631578947,0.4446905263157894
572,YPL015C,3944,0.44538947368421056,0.446518947368421
573,YPL016W,1499,0.4474157894736842,0.4515673684210526
574,YPL017C,1109,0.45238842105263155,0.45396631578947366
575,YPL018W,2507,0.453938947368421,0.4551063157894737
576,YPL019C,1865,0.4557726315789473,0.4584115789473684
577,YPL020C,563,0.45876210526315786,0.46072526315789475
578,YPL021W,3302,0.4614084210526316,0.462001052631579
579,YPL022W,1973,0.4631610526315789,0.4666368421052631
580,YPL023C,725,0.4670421052631579,0.4691189473684211
581,YPL024W,1508,0.469221052631579,0.4699842105263158
582,YPL026C,737,0.47138842105263157,0.47297578947368424
583,YPL027W,1196,0.47326315789473683,0.474038947368421
584,YPL028W,2213,0.4744315789473684,0.47569052631578945
585,YPL029W,1703,0.4760873684210526,0.47841684210526314
586,YPL030W,1019,0.47869052631578946,0.48048315789473683
587,YPL031C,2477,0.4810157894736842,0.4820884210526316
588,YPL032C,845,0.48277684210526317,0.48538421052631575
589,YPL033C,497,0.4861,0.4869894736842105
590,YPL034W,2843,0.4871505263157895,0.48767368421052637
591,YPL036W,473,0.48875368421052634,0.4917463157894737
592,YPL037C,533,0.49273894736842105,0.4932368421052632
593,YPL038W,950,0.49361578947368423,0.49417684210526314
594,YPL039W,3008,0.49455578947368417,0.49555578947368417
595,YPL040C,623,0.49579157894736847,0.49895789473684216
596,YPL041C,1667,0.4992231578947368,0.4998789473684211
597,YPL042C,2057,0.4979336842105263,0.49968842105263156
598,YPL043W,2396,0.49466947368421055,0.4968347368421053
599,YPL045W,299,0.4918494736842105,0.49437157894736844
600,YPL046C,299,0.4912010526315789,0.4915157894736842
601,YPL047W,1247,0.49048315789473684,0.4907978947368421
602,YPL048W,1358,0.48884,0.4901526315789474
603,YPL049C,1187,0.4868189473684211,0.48824842105263155
604,YPL050C,596,0.48502736842105265,0.4862768421052632
605,YPL051W,879,0.4841684210526316,0.48479578947368424
606,YPL052W,1340,0.48294315789473685,0.48386842105263156
607,YPL053C,905,0.4811736842105263,0.4825842105263158
608,YPL054W,998,0.4797431578947368,0.4806957894736842
609,YPL055C,305,0.47788315789473684,0.4789336842105263
610,YPL056C,1148,0.4772915789473684,0.47761263157894734
611,YPL057C,4535,0.47569052631578945,0.47689894736842103
612,YPL058C,452,0.46930421052631577,0.4740778947368421
613,YPL059W,1241,0.4679747368421053,0.4684505263157895
614,YPL060W,1502,0.4573894736842105,0.4586957894736842
615,YPL061W,1430,0.45535263157894734,0.4569336842105263
616,YPL063W,905,0.4525642105263158,0.4540694736842105
617,YPL064C,728,0.4512715789473684,0.4522242105263158
618,YPL065W,1439,0.4504463157894737,0.45121263157894737
619,YPL066W,596,0.4486631578947368,0.4501778947368421
620,YPL067C,881,0.4476294736842105,0.4482568421052632
621,YPL068C,1007,0.44653894736842104,0.44746631578947366
622,YPL069C,1838,0.4451389473684211,0.44619894736842103
623,YPL070W,470,0.4431,0.44503473684210526
624,YPL071C,1499,0.44215263157894735,0.4426473684210526
625,YPL072W,2264,0.4405357894736842,0.4421136842105263
626,YPL074W,3108,0.4376421052631579,0.44002526315789475
627,YPL075W,842,0.4339484210526316,0.43722
628,YPL076W,722,0.4320421052631579,0.4329284210526316
629,YPL077C,734,0.43091052631578947,0.43167052631578945
630,YPL078C,903,0.42948105263157893,0.4302536842105263
631,YPL079W,1094,0.42803473684210525,0.42898526315789476
632,YPL081W,5603,0.42626,0.4274115789473684
633,YPL082C,1403,0.41944947368421054,0.42534736842105264
634,YPL083C,2534,0.4175778947368421,0.41905473684210526
635,YPL084W,6587,0.4147736842105263,0.41744105263157893
636,YPL085W,1673,0.4074357894736842,0.4143694736842105
637,YPL086C,953,0.40502105263157895,0.4067821052631579
638,YPL087W,1028,0.4036336842105263,0.4046368421052632
639,YPL088W,2030,0.40206526315789476,0.40314736842105264
640,YPL089C,1104,0.3990705263157895,0.40120736842105265
641,YPL090C,1451,0.3971452631578947,0.39830736842105263
642,YPL091W,1376,0.3952621052631579,0.3967894736842105
643,YPL092W,1943,0.39346315789473685,0.39491157894736845
644,YPL093W,824,0.3905,0.39254526315789473
645,YPL094C,1370,0.38930105263157894,0.39016842105263155
646,YPL095C,1091,0.38744,0.3888821052631579
647,YPL096W,1478,0.3862357894736842,0.3873842105263158
648,YPL097W,341,0.3841568421052632,0.38571263157894736
649,YPL098C,548,0.38356105263157897,0.38392
650,YPL099C,1490,0.38264947368421054,0.3832263157894737
651,YPL100W,1370,0.38091473684210525,0.38248315789473686
652,YPL101W,1406,0.37916421052631577,0.3806063157894737
653,YPL103C,1976,0.37683894736842105,0.37831894736842103
654,YPL104W,2549,0.3744178947368421,0.3764978947368421
655,YPL105C,2081,0.37143157894736845,0.3741147368421053
656,YPL106C,746,0.3686221052631579,0.3708126315789474
657,YPL107W,506,0.3674905263157895,0.3682757894736842
658,YPL108W,2125,0.3667821052631579,0.36731473684210525
659,YPL109C,3671,0.36343473684210525,0.3656715789473684
660,YPL110C,1001,0.3590178947368421,0.3628821052631579
661,YPL111W,1184,0.35783473684210526,0.3588884210526316
662,YPL112C,1190,0.3551947368421053,0.35644105263157894
663,YPL113C,3386,0.3536336842105263,0.35488631578947366
664,YPL115C,2093,0.3495778947368421,0.35314210526315787
665,YPL116W,866,0.34695263157894735,0.3491557894736842
666,YPL117C,1034,0.345118947368421,0.34603052631578946
667,YPL118W,1853,0.3438178947368421,0.34490631578947367
668,YPL119C,1673,0.3414842105263158,0.34343473684210524
669,YPL120W,668,0.33902105263157895,0.3407821052631579
670,YPL121C,1541,0.3378536842105263,0.33855684210526316
671,YPL122C,1304,0.3360263157894737,0.3376484210526316
672,YPL123C,761,0.33435789473684213,0.3357305263157895
673,YPL124W,3098,0.3334252631578947,0.3342263157894737
674,YPL125W,2690,0.32988105263157896,0.3331421052631579
675,YPL126W,776,0.3265357894736842,0.32936736842105263
676,YPL127C,1688,0.32508105263157894,0.3258978947368421
677,YPL128C,839,0.32266526315789473,0.3244421052631579
678,YPL129W,671,0.3213652631578947,0.3222484210526316
679,YPL130W,893,0.3204063157894737,0.32111263157894737
680,YPL131W,902,0.31907368421052634,0.32001368421052634
681,YPL132W,1340,0.31759473684210526,0.31854421052631576
682,YPL133C,932,0.31567052631578946,0.31708105263157893
683,YPL134C,497,0.3142842105263158,0.3152652631578947
684,YPL135W,3830,0.31321263157894735,0.3137357894736842
685,YPL137C,1061,0.30822736842105264,0.3122589473684211
686,YPL138C,1382,0.3067,0.30781684210526317
687,YPL139C,1520,0.30491368421052634,0.30636842105263157
688,YPL140C,2597,0.30264526315789475,0.30424526315789474
689,YPL141C,848,0.2983821052631579,0.3011157894736842
690,YPL143W,446,0.2969694736842105,0.2978621052631579
691,YPL144W,1304,0.29524105263157896,0.2957105263157895
692,YPL145C,1367,0.2930463157894737,0.29441894736842106
693,YPL146C,2612,0.2906957894736842,0.2921347368421053
694,YPL147W,521,0.28763578947368423,0.29038526315789476
695,YPL148C,884,0.2866242105263158,0.28717263157894735
696,YPL149W,2705,0.2855884210526316,0.28651894736842104
697,YPL150W,1355,0.2823021052631579,0.2851494736842105
698,YPL151C,1076,0.2801884210526316,0.28161473684210525
699,YPL152W,2465,0.27897578947368423,0.28010842105263156
700,YPL153C,1217,0.2755010526315789,0.2780957894736842
701,YPL154C,2120,0.27338210526315787,0.27466315789473683
702,YPL155C,854,0.27075263157894736,0.2729842105263158
703,YPL156C,947,0.26938105263157897,0.27028
704,YPL157W,2276,0.2682242105263158,0.26922105263157897
705,YPL158C,761,0.2652978947368421,0.2676936842105263
706,YPL159C,3272,0.2641115789473684,0.26491263157894734
707,YPL160W,1901,0.2599884210526316,0.26343263157894736
708,YPL161C,821,0.25717684210526315,0.2591778947368421
709,YPL162C,782,0.25600526315789474,0.25686947368421054
710,YPL163C,2147,0.25464947368421054,0.2554726315789474
711,YPL164C,1121,0.2519463157894737,0.25420631578947367
712,YPL165C,641,0.2504789473684211,0.25165894736842104
713,YPL166W,4514,0.2498284210526316,0.2505031578947368
714,YPL167C,1292,0.24483368421052631,0.24958526315789473
715,YPL168W,1799,0.24338526315789474,0.24474526315789474
716,YPL169C,458,0.24109263157894736,0.2429863157894737
717,YPL170W,1202,0.24032947368421054,0.24081157894736843
718,YPL171C,1388,0.2380715789473684,0.23933684210526315
719,YPL172C,893,0.23616,0.23762105263157896
720,YPL173W,2606,0.2348863157894737,0.2358263157894737
721,YPL174C,1458,0.2317536842105263,0.23449684210526317
722,YPL175W,2351,0.2301357894736842,0.23167052631578947
723,YPL176C,920,0.22738,0.22985473684210525
724,YPL177C,626,0.22425368421052633,0.2252221052631579
725,YPL178W,1649,0.22332315789473683,0.2239821052631579
726,YPL179W,2399,0.2191115789473684,0.22084736842105263
727,YPL180W,1520,0.2160494736842105,0.21857473684210527
728,YPL181W,3041,0.2141263157894737,0.21572631578947368
729,YPL183C,281,0.2099936842105263,0.21319473684210527
730,YPL183W-A,1838,0.20957263157894737,0.20986842105263157
731,YPL184C,914,0.20626210526315789,0.20819684210526315
732,YPL186C,497,0.20474842105263158,0.20571052631578948
733,YPL187W,1244,0.20383894736842106,0.2043621052631579
734,YPL188W,1829,0.20147894736842106,0.2027884210526316
735,YPL189W,2408,0.19910842105263157,0.2010336842105263
736,YPL190C,1082,0.19506947368421051,0.1976042105263158
737,YPL191C,401,0.19325894736842106,0.1943978947368421
738,YPL192C,1145,0.19226736842105263,0.19268947368421052
739,YPL193W,1838,0.19094947368421053,0.19215473684210527
740,YPL194W,2798,0.18871157894736842,0.1906463157894737
741,YPL195W,821,0.18549684210526315,0.18844210526315788
742,YPL196W,1550,0.18425473684210528,0.18511894736842105
743,YPL198W,722,0.18226421052631578,0.1838957894736842
744,YPL199C,470,0.18108631578947368,0.1818463157894737
745,YPL200W,1385,0.18050842105263157,0.18100315789473684
746,YPL201C,1250,0.1787042105263158,0.1801621052631579
747,YPL202C,1142,0.17693368421052633,0.1782494736842105
748,YPL203W,1484,0.17500526315789475,0.17620736842105264
749,YPL204W,965,0.17292105263157895,0.17448315789473684
750,YPL206C,2432,0.1711905263157895,0.17220631578947368
751,YPL207W,1751,0.1683242105263158,0.17088421052631578
752,YPL208W,1103,0.16614842105263158,0.1679915789473684
753,YPL209C,1922,0.16472526315789474,0.1658863157894737
754,YPL210C,545,0.16240947368421052,0.16443263157894736
755,YPL211W,1634,0.16157263157894736,0.1621463157894737
756,YPL212C,716,0.15948842105263158,0.16120842105263158
757,YPL213W,1622,0.15854,0.1592936842105263
758,YPL214C,1007,0.15638736842105264,0.15809473684210526
759,YPL215W,3308,0.15517368421052632,0.1562336842105263
760,YPL216W,3551,0.15138947368421052,0.15487157894736842
761,YPL217C,711,0.14696736842105262,0.15070526315789473
762,YPL218W,1478,0.14599684210526315,0.14674526315789474
763,YPL219W,653,0.14394631578947367,0.1455021052631579
764,YPL220W,2381,0.1429357894736842,0.14362315789473684
765,YPL221W,2066,0.1400442105263158,0.14255052631578946
766,YPL222W,506,0.13701157894736843,0.13918631578947369
767,YPL223C,1349,0.13540105263157895,0.13593368421052632
768,YPL224C,440,0.1334084210526316,0.13482842105263157
769,YPL225W,3590,0.1326378947368421,0.13310105263157895
770,YPL226W,1004,0.12817578947368422,0.13195473684210526
771,YPL227C,1649,0.12648736842105263,0.1275442105263158
772,YPL228W,620,0.12461263157894736,0.12634842105263158
773,YPL229W,1175,0.12322842105263158,0.12388105263157895
774,YPL230W,5663,0.12138105263157895,0.1226178947368421
775,YPL231W,872,0.11437052631578948,0.12033157894736841
776,YPL232W,650,0.11292105263157895,0.11383894736842105
777,YPL233W,494,0.11176,0.11244421052631579
778,YPL234C,1415,0.11046947368421052,0.11098947368421053
779,YPL235W,1094,0.10866526315789474,0.11015473684210526
780,YPL236C,857,0.10695578947368421,0.10810736842105263
781,YPL237W,602,0.10578526315789474,0.10668736842105263
782,YPL239W,2129,0.10472,0.10535368421052632
783,YPL240C,886,0.10157473684210526,0.10381578947368421
784,YPL241C,4487,0.10039157894736842,0.1013242105263158
785,YPL242C,1799,0.09539157894736842,0.10011473684210526
786,YPL243W,1019,0.09317578947368421,0.09506947368421052
787,YPL244C,1364,0.09159368421052631,0.09266631578947368
788,YPL245W,788,0.09009052631578947,0.09152631578947368
789,YPL246C,1571,0.08895684210526315,0.08978631578947369
790,YPL247C,2645,0.08697368421052631,0.08862736842105264
791,YPL248C,2684,0.08390631578947369,0.08669052631578947
792,YPL249C,540,0.0807042105263158,0.08352947368421053
793,YPL249C-A,410,0.07968315789473684,0.08025157894736842
794,YPL250C,518,0.07822,0.07865157894736842
