Gene,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
AJP89536.1,0.5399074569459716,0.6229249449814012,0.688,0.625,0.5399074569459716,0.6229249449814012,0.688,0.625,0.6609198302475923,0.6475189292391841,0.698,0.688,0.6794979810003707,0.6771273521174767,0.696,0.723,0.6609198302475923,0.6475189292391841,0.698,0.688,0.6794979810003707,0.6771273521174767,0.696,0.723
AJP89537.1,0.6958126204846407,0.710926621772297,0.8079999999999999,0.737,0.34749979695848787,0.47597426819215016,0.331,0.44799999999999995,0.7499706594414958,0.7305876430757479,0.8654999999999999,0.8075,0.7540344093416539,0.7399383982683877,0.9620000000000001,0.788,0.2884877460875658,0.4541831165210732,0.2655,0.4445,0.44067831851029504,0.5452321395979013,0.3955,0.5265
AJP89538.1,0.489644881623634,0.6180912841084576,0.5,0.6,0.4426568028510714,0.5651964111828219,0.429,0.545,0.3750783650923037,0.5543312779654908,0.38,0.545,0.5603283854014744,0.6760787794949584,0.629,0.6920000000000001,0.35014935007304804,0.5095871936750299,0.35700000000000004,0.5,0.5222432168053838,0.6334078992934563,0.629,0.6795
AJP89539.1,0.796353414106174,0.7302792769388432,0.852,0.807,0.4685970545030209,0.5230449992759713,0.46,0.508,0.7268243200877778,0.705799036565744,0.778,0.7595,0.7960455180355818,0.7270070241998909,0.8795,0.8174999999999999,0.34116566912866164,0.4519113880303433,0.3315,0.442,0.4973906759650339,0.5313130310157667,0.4655,0.5175000000000001
AJP89540.1,0.4540935396546097,0.5834881093203265,0.429,0.556,0.33398959480572443,0.4822489924785789,0.309,0.45299999999999996,0.38698408565342174,0.5832790026623079,0.375,0.583,0.33023692872229116,0.5119951709265668,0.2965,0.48,0.2682268457709041,0.45641663154870143,0.26349999999999996,0.4425,0.23716099434345742,0.4209653025547447,0.21949999999999997,0.402
AJP89542.1,0.8890815455660459,0.8527126789897514,1.0,0.9520000000000001,0.7263960612135647,0.7270511638236786,0.8740000000000001,0.7879999999999999,0.7161100084193467,0.7310573091763275,0.7455,0.759,0.7177353416280835,0.7705557620519311,0.77,0.799,0.44281200257173686,0.5475037176991858,0.38949999999999996,0.528,0.4818402633807454,0.6109380402875502,0.5135000000000001,0.613
AJP89543.1,0.7188196005071033,0.7219854828124129,0.8375,0.778,0.48978340134504733,0.5670034784314432,0.5325,0.5539999999999999,0.7960766964040255,0.7311759122052868,0.8645,0.8085,0.5463704669653711,0.6440395985740399,0.526,0.657,0.5865134607657911,0.5807254370801515,0.6005,0.5935,0.3306457216607974,0.46808494520327326,0.315,0.44499999999999995
AJP89544.1,0.604227135996072,0.6679012963866519,0.6709999999999999,0.696,0.4997603106684973,0.5793777079052722,0.5720000000000001,0.578,0.7589177786469212,0.7327980647639781,0.846,0.8130000000000001,0.6540410086380112,0.6835040086865939,0.7255,0.6975,0.7077217687535888,0.6811933714007048,0.8049999999999999,0.775,0.545645739303671,0.6059935002962686,0.577,0.6
AJP89545.1,0.6086016242658696,0.6577627903684702,0.63,0.667,0.3354545057186682,0.4768605581432852,0.33199999999999996,0.4525,0.5277067359216464,0.6189289826837003,0.519,0.623,0.5585062252997045,0.6812305664688718,0.5,0.6725,0.23002663884349223,0.41042921226084644,0.20700000000000002,0.395,0.3051573830662757,0.46709741393887005,0.28600000000000003,0.4465
AJP89546.1,0.7077961282528812,0.7095881016235286,0.8075,0.75,0.40675116164044633,0.5105398208775139,0.40800000000000003,0.496,0.7019732569093651,0.7012076106071339,0.852,0.734,0.7034675707786431,0.7032088522474649,0.7965,0.7455,0.38389042948218366,0.4876516276515446,0.395,0.47900000000000004,0.3407837150441078,0.46511031809604925,0.35750000000000004,0.4465
AJP89547.1,0.899327112636429,0.8893241891865774,0.966,0.966,0.6644533859101481,0.6759163210863356,0.757,0.721,0.9348753067577752,0.9164732635304532,0.993,0.966,0.8904092911344178,0.8723027896939574,0.9329999999999999,0.9309999999999999,0.6700450634393358,0.6674263569541374,0.795,0.721,0.6529391122751502,0.6638098073136701,0.7210000000000001,0.7085
AJP89548.1,0.5245930778678266,0.6069675299456609,0.561,0.613,0.38427410809914364,0.5177333811841066,0.368,0.49,0.6358406458380226,0.6570886744882741,0.7170000000000001,0.697,0.39958206283611897,0.5366799306989497,0.401,0.535,0.4696470467318242,0.5566930420959232,0.479,0.5335000000000001,0.2873333038910156,0.4559124242389504,0.2655,0.441
AJP89549.1,0.7964268391324709,0.7595052848194688,0.925,0.852,0.63405518015218,0.6522980845060284,0.7020000000000001,0.688,0.46826299473626587,0.6352664123929342,0.45049999999999996,0.667,0.8720152641706521,0.7906922196301037,0.9410000000000001,0.9184999999999999,0.4052564511233544,0.573926411085218,0.3985,0.592,0.731364359938459,0.6660707487029061,0.7695,0.727
AJP89550.1,0.5215293034628387,0.6041457792186112,0.529,0.583,0.4194634464698117,0.5253274750382823,0.444,0.5,0.4159754542470044,0.5402509457789021,0.41300000000000003,0.518,0.7435295321852009,0.716217728605907,0.8705,0.7575000000000001,0.3120830299243153,0.4551155703437439,0.28800000000000003,0.441,0.6697179922718397,0.6649784429629313,0.778,0.6940000000000001
AJP89551.1,0.584991252018664,0.6184376913308525,0.635,0.62,0.4425158813181227,0.522810811697931,0.495,0.496,0.6110212419593738,0.6260703500200596,0.641,0.646,0.5251777829620601,0.5908991441734932,0.531,0.5945,0.4876857222196353,0.5410015265541726,0.5385,0.526,0.35112859910115446,0.47434287149361526,0.33799999999999997,0.45099999999999996
AJP89552.1,0.46959119297843543,0.5971745517707095,0.462,0.5770000000000001,0.31629170437983006,0.45624385942785617,0.317,0.431,0.5131764109875598,0.6138444762423949,0.53,0.5974999999999999,0.7900843872454432,0.7358427056944008,0.8705,0.846,0.32414504794788623,0.4719521917190868,0.3115,0.45499999999999996,0.5196932490192279,0.5616909344830777,0.494,0.526
AJP89553.1,0.9805103161180008,0.9279532844832155,1.0,1.0,0.8011920028548882,0.7486027109105926,0.8759999999999999,0.8340000000000001,0.9671023623379975,0.9240738217201709,1.0,1.0,0.9878784211762837,0.933308108512116,1.0,1.0,0.7410199855271085,0.7186940672988937,0.7734999999999999,0.7665,0.8376867569101499,0.7688029388813404,0.956,0.903
AJP89554.1,0.504285199159546,0.5973426985670062,0.5379999999999999,0.5785,0.3518704448979373,0.48428643884747846,0.33299999999999996,0.452,0.6700819752261988,0.6822252289249826,0.7809999999999999,0.7240000000000001,0.4213195842222244,0.5724634751268282,0.419,0.5770000000000001,0.46311108759658076,0.5456721647989262,0.5145,0.516,0.2984159850923346,0.4584904283048122,0.25,0.4395
AJP89555.1,0.6323394665953554,0.667245542521573,0.6869999999999999,0.6825,0.38464482050478055,0.5173850412812574,0.36200000000000004,0.478,0.6291912249603806,0.6817869293387364,0.7915000000000001,0.6925,0.5262545016967026,0.6434850189914433,0.5755,0.625,0.46856272023538864,0.5717185869133558,0.507,0.565,0.3693828534931055,0.5030006576550617,0.392,0.4715
AJP89556.1,0.6075742952055517,0.6557333774591405,0.667,0.667,0.3905059428484366,0.5033200234879711,0.40299999999999997,0.48050000000000004,0.5080282458307687,0.6131869300192784,0.503,0.6045,0.8098193499883779,0.7674730712968609,0.889,0.889,0.33235716220202954,0.4714924831279589,0.3045,0.439,0.4994757806550467,0.584099244056709,0.4925,0.6234999999999999
AJP89557.1,0.517320571034048,0.6053290737451664,0.5355000000000001,0.6,0.3930034931555855,0.5115013045196206,0.4005,0.4845,0.32865060175420097,0.5106573323436855,0.32499999999999996,0.48050000000000004,0.34940606913532324,0.5164153159122973,0.3195,0.4885,0.19616640843474398,0.38939934465355885,0.1825,0.366,0.2531296250797326,0.4312623484883554,0.2025,0.391
AJP89558.1,0.44579216511376035,0.5613760073810262,0.444,0.556,0.44579216511376035,0.5613760073810262,0.444,0.556,0.6137581442704437,0.6510778209936282,0.722,0.636,0.5925960542405629,0.6493700489293807,0.667,0.667,0.6137581442704437,0.6510778209936282,0.722,0.636,0.5925960542405629,0.6493700489293807,0.667,0.667
AJP89559.1,0.6511793887005758,0.6777518678018289,0.741,0.7040000000000001,0.42828515432334147,0.5273774199795012,0.429,0.507,0.6333431417734843,0.6652008617512147,0.722,0.6765,0.6476412158639586,0.6774500088714352,0.667,0.7040000000000001,0.39943475423942454,0.49533993072562826,0.4445,0.4425,0.3538160897510169,0.5068886610913078,0.3625,0.47600000000000003
AJP89560.1,0.6790399405256061,0.7004706220643235,0.776,0.7245,0.39723519809000946,0.5094472679539706,0.4,0.489,0.4143519915834914,0.5531261610971768,0.381,0.5435000000000001,0.6563827003944265,0.718102959924342,0.6785,0.759,0.283725195195985,0.42470307373869054,0.2525,0.3905,0.28837182314289467,0.45638705541359237,0.2575,0.426
AJP89561.1,0.9468190840031719,0.8354645109475537,1.0,0.972,0.9048856625383229,0.7917187599194417,0.96,0.917,0.9370694210448197,0.8408807673496351,0.994,0.966,0.9465542226818336,0.8365003689019261,1.0,1.0,0.8994517675707945,0.7997880687550163,0.956,0.865,0.8930828740465977,0.7874218878865483,0.9590000000000001,0.9455
AJP89562.1,0.864301313572952,0.8154128515565116,0.963,0.9259999999999999,0.65469840491998,0.6491155307411186,0.7335,0.679,0.8556207711662583,0.7997194161280938,0.963,0.889,0.7146483441360887,0.7571209496225433,0.815,0.7895000000000001,0.6002627356411466,0.6201265949584813,0.6105,0.61,0.42442004112946585,0.5474065297103512,0.4195,0.543
AJP89563.1,0.8867246642183432,0.8344932642300606,1.0,0.9670000000000001,0.726983648629177,0.7218439073855142,0.84,0.7829999999999999,0.9528751018459932,0.850180162286131,1.0,1.0,0.7879039200629356,0.7972873831661625,0.8220000000000001,0.8340000000000001,0.771107407721082,0.7194920282137812,0.94,0.7645,0.6163972345459343,0.6648152281583005,0.615,0.683
AJP89564.1,0.5512744712534521,0.6467569186705966,0.556,0.654,0.3184726483998859,0.4739307434604962,0.309,0.446,0.6275832493819039,0.6884840231166456,0.6034999999999999,0.6719999999999999,0.5572164771069087,0.6675752659209402,0.5700000000000001,0.6890000000000001,0.3553907197520457,0.503978199696724,0.3385,0.496,0.2983332504817901,0.4724230902071455,0.2975,0.4385
AJP89565.1,0.9185804566238466,0.8968287376768258,1.0,1.0,0.678833517085587,0.681673558619155,0.7795000000000001,0.7090000000000001,0.9614269904461992,0.9246521028925752,1.0,1.0,0.9306294767150559,0.9017263879991723,1.0,1.0,0.7825338247911834,0.7176486434746824,0.867,0.79,0.6905781640136422,0.6759137277117123,0.7795000000000001,0.681
AJP89567.1,0.8423097489936159,0.7855824369653288,0.913,0.889,0.5449541889250584,0.6079346466147433,0.6285000000000001,0.603,0.8858641966111098,0.8194548944418154,0.9615,0.9259999999999999,0.8063496433815648,0.7561440408756381,0.889,0.8574999999999999,0.6506310195372708,0.6677428442961142,0.7275,0.6735,0.48541603795119526,0.5611163470324779,0.48050000000000004,0.56
AJP89568.1,0.6130115378061362,0.6478895005005103,0.655,0.655,0.5310234632164619,0.5946766064313261,0.5710000000000001,0.591,0.5161703867278777,0.6024360165210921,0.5085,0.6074999999999999,0.6392246889624413,0.6715032472663005,0.6835,0.7024999999999999,0.46422315871351927,0.5645638759109305,0.451,0.575,0.5508267985878557,0.61691370958498,0.5794999999999999,0.636
AJP89569.1,0.9016386046323657,0.7923254313617554,0.9930000000000001,0.9344999999999999,0.6619380134180103,0.636355889502726,0.7959999999999999,0.6605,0.805471720309883,0.734918609670408,0.897,0.8154999999999999,0.8944886884525395,0.7779532202554483,0.9309999999999999,0.909,0.5044809896461059,0.5541776486619824,0.5585,0.5529999999999999,0.5954681717213615,0.5979971012425923,0.6535,0.6
AJP89570.1,0.5208963841957266,0.6117422999164958,0.565,0.603,0.3851452445130464,0.5053020318919625,0.395,0.474,0.3248401247627319,0.5144116894854256,0.2895,0.493,0.5209192280707124,0.6079181553946317,0.5105,0.624,0.21929661254754898,0.39980761111381824,0.2155,0.3905,0.39384432823028137,0.5153957754490726,0.403,0.513
AJP89571.1,0.5434700344633053,0.6173997888930466,0.612,0.593,0.286081391514921,0.44202729525584344,0.271,0.42100000000000004,0.3350005530405479,0.4837492445591668,0.3395,0.47050000000000003,0.6163067411820661,0.6680400761987481,0.741,0.667,0.22027042795241752,0.3852433287911045,0.21799999999999997,0.38249999999999995,0.30183580990334097,0.4473196536103443,0.291,0.42200000000000004
AJP89572.1,0.794027338288875,0.7861808481246565,0.909,0.857,0.5656977680220877,0.6279059212745565,0.625,0.638,0.5641008991418499,0.6623148582491302,0.5845,0.667,0.8447536452448393,0.8107253055769608,0.9339999999999999,0.8765000000000001,0.3283351386001237,0.44953715074655487,0.3025,0.429,0.604206450570298,0.6433811828730097,0.6105,0.64
AJP89573.1,0.6170219059346698,0.6898331338289301,0.655,0.716,0.37486311157612734,0.4979436971490458,0.366,0.47700000000000004,0.39950727840110845,0.5424876506294198,0.375,0.5375,0.5199917475930698,0.6363730106435468,0.5225,0.641,0.2202129814700643,0.37148943790771616,0.2145,0.354,0.21550156572346216,0.39059478358666117,0.187,0.3715
AJP89574.1,0.5607112554714234,0.6351887173220129,0.607,0.611,0.2890202814530505,0.43481595084098185,0.2715,0.392,0.38461585534902587,0.5210043449985828,0.33899999999999997,0.5,0.41812000381373743,0.5859975279785002,0.46,0.545,0.1882961238640122,0.3524266535952125,0.177,0.3405,0.22075207459546456,0.37018464853201233,0.201,0.348
AJP89575.1,0.6217412475184508,0.6518601473643165,0.6709999999999999,0.6729999999999999,0.4330606416494489,0.5203008405798895,0.462,0.507,0.6231990946007872,0.6375928674065822,0.6565,0.648,0.6280849338216569,0.6579548539373484,0.6785,0.6744999999999999,0.4204499642718579,0.5076645552904203,0.4625,0.532,0.5060947548502537,0.5693012765075318,0.5515,0.5775
AJP89576.1,0.6679952458926561,0.7122532993949873,0.7829999999999999,0.747,0.3991819575065912,0.543531057781343,0.39799999999999996,0.535,0.8183598378481821,0.7766844173881664,0.917,0.865,0.5701026176663266,0.6653088022846596,0.59,0.6655,0.48797804293494224,0.5949703983638749,0.499,0.619,0.3235946704565744,0.5036665763796094,0.305,0.513
AJP89577.1,0.5190081851610732,0.6213563532190611,0.5,0.613,0.4701859792847494,0.5628215975046782,0.5,0.5329999999999999,0.4227930472930667,0.570471490855393,0.5,0.5309999999999999,0.48295899499493444,0.6300914587714992,0.493,0.6355,0.4078759457699518,0.5274938141174375,0.5,0.5,0.3958428347750359,0.532697677413123,0.36350000000000005,0.524
AJP89578.1,0.563715595401597,0.6313944875775378,0.594,0.639,0.402098705273207,0.5030433727544968,0.38,0.485,0.5223193504662571,0.6311038419853563,0.5235000000000001,0.656,0.6510394725210092,0.6792500530481839,0.7035,0.7395,0.3595208446430963,0.502593261022291,0.345,0.48050000000000004,0.45667788718513813,0.541302206274962,0.471,0.5505
AJP89579.1,0.71130018511493,0.7150144921937754,0.8325,0.765,0.4308932080604482,0.5293747440698691,0.43899999999999995,0.5,0.5111590742696821,0.614029618767893,0.5,0.6,0.898181388374634,0.7810805535832371,1.0,0.9620000000000001,0.2734533778004795,0.44204853988277404,0.2445,0.419,0.6297776185278119,0.5921345742836713,0.6685000000000001,0.617
AJP89580.1,0.7072925483052576,0.7181724985493363,0.7755,0.7709999999999999,0.4540422545111962,0.549158771458447,0.494,0.5365,0.7470573784735471,0.7428858332902606,0.907,0.8400000000000001,0.4705504417833101,0.6384467714885922,0.46599999999999997,0.667,0.5685383210362381,0.6106299539018493,0.622,0.625,0.21538410946950565,0.41648829931126896,0.19949999999999998,0.414
AJP89581.1,0.6272245712479397,0.6838084838617701,0.685,0.6920000000000001,0.39029637271716283,0.5085513813182085,0.39449999999999996,0.49200000000000005,0.4945638892682159,0.6582020526242676,0.5,0.654,0.6963337692457253,0.7108846938313921,0.741,0.7669999999999999,0.23026800384231802,0.4097345760871975,0.16949999999999998,0.36750000000000005,0.4857022054222742,0.556889365345991,0.5525,0.5619999999999999
AJP89582.1,0.4493729845261418,0.5715110317328065,0.40700000000000003,0.5379999999999999,0.32277388736999924,0.46298913932581004,0.297,0.43799999999999994,0.34271812339188445,0.5048765792573637,0.3245,0.47950000000000004,0.40376659454261504,0.570908029563509,0.376,0.5585,0.2188279386701112,0.3916297148163422,0.21400000000000002,0.388,0.2614659361961253,0.4489856349521013,0.2805,0.431
AJP89583.1,0.5638589920727123,0.6628919006821423,0.6,0.667,0.39962894384743913,0.542737524196354,0.364,0.509,0.49303236472071854,0.5917849267425536,0.56,0.5915,0.35053760530674344,0.5609743685082975,0.36,0.5615000000000001,0.29166900932732137,0.44947295393698417,0.2685,0.4275,0.24890238795730474,0.44737728446332914,0.262,0.429
AJP89584.1,0.591310376698728,0.6403750616282212,0.625,0.638,0.38644125195437423,0.49891670875902605,0.363,0.467,0.40317229417614986,0.5653783053420833,0.39,0.5595,0.5980072034319741,0.6263747440825321,0.646,0.64,0.2935863283510235,0.4643151688869389,0.29800000000000004,0.451,0.3149192801653883,0.4399855652749925,0.2835,0.4075
AJP89585.1,0.776566984840764,0.7417860565691659,0.838,0.812,0.4920962895609971,0.5696498364691696,0.5,0.569,0.8163347033699472,0.7482467833972865,0.883,0.8434999999999999,0.8018592850308006,0.7647128446534193,0.815,0.852,0.5257490668354193,0.5634913893759766,0.52,0.5575,0.5019941266299711,0.6094172304722854,0.514,0.6154999999999999
AJP89586.1,0.6573473694902418,0.694158203781955,0.758,0.69,0.39482407011849024,0.5224718838975789,0.385,0.5,0.5078303140376321,0.6128225556938723,0.4915,0.58,0.7714297373377301,0.7536756089110608,0.845,0.828,0.30261694861353633,0.4618603230051181,0.2725,0.444,0.49052126088983417,0.5734170404969916,0.623,0.531
AJP89587.1,0.6141801541707456,0.6740040171902161,0.667,0.68,0.4212264436273607,0.524008983935134,0.43799999999999994,0.505,0.7234106028185132,0.7091698395685311,0.7430000000000001,0.744,0.8107252169007543,0.7483309157653679,0.887,0.856,0.5565793501944226,0.6033602772667819,0.6619999999999999,0.632,0.5548195412137213,0.5934478022425441,0.5435000000000001,0.612
AJP89588.1,0.5131999479508422,0.6685672357503066,0.5,0.6920000000000001,0.4316460550193762,0.5960383977762507,0.444,0.615,0.4667391289380726,0.6092767337883046,0.4395,0.615,0.6437862512258716,0.7451893605021525,0.667,0.75,0.43503246691404995,0.5751266339241327,0.385,0.5640000000000001,0.47550686216911203,0.6099302694232788,0.5,0.625
AJP89589.1,0.7530748939709482,0.7491544221236511,0.816,0.815,0.5587868657096148,0.6006841294794111,0.639,0.602,0.6226156487313925,0.6677910468324276,0.6795,0.6975,0.8468750937847265,0.8080615507011928,0.963,0.9259999999999999,0.4463886923370221,0.5112020547899213,0.43599999999999994,0.49200000000000005,0.4923397893424808,0.5673107760599269,0.539,0.535
AJP89590.1,0.5476932335469129,0.66672314424134,0.556,0.667,0.293548554639664,0.469450195826389,0.278,0.44799999999999995,0.714489288273338,0.7357938458705872,0.799,0.755,0.39440359335331765,0.579591275578318,0.3785,0.5710000000000001,0.4734822150828004,0.5515611603859125,0.516,0.5479999999999999,0.24125806935851848,0.4325252032072359,0.2155,0.42100000000000004
