ORF,Mean_length,Max_length,Num_of_shifted_ORF,Mean_length_30,Max_length_30,Num_of_shifted_ORF_30,Mean_length_200,Max_length_200,Num_of_shifted_ORF_200
YBR197C,148.909090909091,489,11,0,0,0,10.2,15,5
YBR198C,355.2,2163,45,27,27,1,43.5,102,4
YBR199W,205.6875,1158,32,0,0,0,62,132,9
YBR200W,200.25,1377,24,0,0,0,44.1,117,10
YBR200W-A,130,147,3,0,0,0,0,0,0
YBR201C-A,97,195,3,0,0,0,0,0,0
YBR201W,114.5625,426,16,9,9,1,29.25,81,8
YBR202W,498.83606557377,2349,61,24,24,1,68.25,183,12
YBR203W,378.24,2568,50,0,0,0,39,99,7
YBR204C,165.136363636364,1122,22,0,0,0,28.3333333333333,57,9
YBR205W,316.615384615385,1188,26,0,0,0,47,66,3
YBR206W,15,24,2,0,0,0,0,0,0
YBR207W,224.727272727273,963,22,0,0,0,50.5,108,6
YBR208C,449.625,4800,112,0,0,0,53.1428571428571,144,7
YBR209W,36.75,45,4,0,0,0,0,0,0
YBR210W,32.5714285714286,75,7,0,0,0,0,0,0
YBR211C,99.2307692307692,711,26,0,0,0,67.3125,141,16
YBR212W,384.163636363636,2016,55,0,0,0,59.5,105,6
YBR213W,156.75,495,8,0,0,0,55.5,57,2
YBR214W,382.8,1497,25,0,0,0,44,60,6
YBR215W,335.111111111111,1809,27,0,0,0,21,27,2
YBR216C,226.674418604651,1749,43,54,66,2,35.1,66,10
YBR217W,113.75,483,12,0,0,0,0,0,0
YBR218C,547.605633802817,3414,71,0,0,0,51.6,150,5
YBR219C,187.5,327,6,0,0,0,0,0,0
YBR220C,318.290322580645,1617,31,27,27,1,37.6666666666667,66,9
YBR221C,324.333333333333,987,18,33,33,1,95.625,156,8
YBR221W-A,33,33,1,0,0,0,0,0,0
YBR222C,431.48275862069,1515,29,0,0,0,38.5,66,6
YBR223C,528.642857142857,1536,28,30,42,2,28.5,42,4
YBR223W-A,64.5,75,2,54,54,1,0,0,0
YBR224W,253.5,495,2,0,0,0,0,0,0
YBR225W,360.8125,2589,48,15,15,1,42,72,5
YBR226C,54.9,336,10,8.25,12,4,0,0,0
YBR227C,205.909090909091,1305,22,0,0,0,52.5,81,8
YBR228W,153.375,723,24,0,0,0,48,72,9
YBR229C,455.917808219178,2535,73,24,24,1,47.7,99,10
YBR230C,32.4,78,5,0,0,0,0,0,0
YBR230W-A,67,114,3,0,0,0,0,0,0
YBR231C,28.5,57,10,0,0,0,30.75,57,8
YBR232C,96,180,2,0,0,0,0,0,0
YBR233W,211.857142857143,1032,21,0,0,0,36.4285714285714,81,7
YBR233W-A,50,117,3,0,0,0,0,0,0
YBR234C,81.24,627,25,0,0,0,39,153,9
YBR235W,591.958333333333,3120,72,0,0,0,34,69,6
YBR236C,172.702702702703,1281,37,24,24,1,85.9285714285714,249,14
YBR237W,418.1,2127,60,0,0,0,30.75,72,12
YBR238C,459.647058823529,2103,51,0,0,0,48,72,3
YBR239C,258.352941176471,1326,34,0,0,0,61.5,129,8
YBR240C,343.428571428571,1164,21,0,0,0,31,42,3
YBR241C,503.526315789474,1446,19,0,0,0,82,111,3
YBR242W,97.4210526315789,477,19,15,18,2,30.4615384615385,78,13
YBR243C,351.2,1227,30,0,0,0,56.1428571428571,141,7
YBR244W,53.1818181818182,210,11,19.5,30,2,0,0,0
YBR245C,433.90243902439,3381,82,0,0,0,52.6153846153846,99,13
YBR246W,136.588235294118,1008,34,9,9,2,28.3846153846154,90,13
YBR247C,174.09375,1173,32,18,21,2,50.2,102,15
YBR248C,146.129032258065,1422,31,18,18,1,33,51,3
YBR249C,267.631578947368,1098,19,15,15,1,34.8,75,5
YBR250W,194.666666666667,1233,27,0,0,0,42.3,105,10
YBR251W,160.105263157895,702,19,0,0,0,57.4285714285714,198,7
YBR252W,156.6,315,5,0,0,0,0,0,0
YBR253W,116.7,288,10,39,39,1,0,0,0
YBR254C,73,204,12,0,0,0,0,0,0
YBR255C-A,82.2857142857143,183,7,27,27,1,0,0,0
YBR255W,399.916666666667,1995,36,49.5,66,2,63.75,99,4
YBR256C,113.142857142857,693,14,36,36,1,45.6,96,10
YBR257W,92.7692307692308,417,13,18,18,1,25.2857142857143,54,7
YBR258C,82,258,9,0,0,0,0,0,0
YBR259W,362.857142857143,1746,42,9,9,1,56.625,255,8
YBR260C,501.486486486487,1815,37,0,0,0,50.4,78,5
YBR261C,150.631578947368,579,19,31,51,3,31.3333333333333,75,9
YBR262C,39,81,8,0,0,0,0,0,0
YBR263W,515.181818181818,1440,22,0,0,0,53.4,111,5
YBR264C,113.666666666667,420,9,0,0,0,113.666666666667,420,9
YBR265W,91.65,555,20,0,0,0,46.875,108,8
YBR266C,126,213,2,0,0,0,0,0,0
YBR267W,430.8,1107,15,18,18,1,39,69,4
YBR268W,23,36,3,0,0,0,0,0,0
YBR269C,142,336,3,0,0,0,0,0,0
YBR270C,233.035714285714,1299,28,0,0,0,74.6666666666667,138,9
YBR271W,98,852,21,36,36,1,30.75,60,8
YBR272C,200.678571428571,1299,28,0,0,0,31.8,60,10
YBR273C,75.3461538461538,645,26,0,0,0,19.5,36,6
YBR274W,292.323529411765,1479,34,12,12,1,40.875,108,8
YBR275C,898.7,5643,120,0,0,0,24,27,2
YBR276C,398.68085106383,2376,47,7.5,9,2,56,117,12
YBR277C,125,351,3,0,0,0,0,0,0
YBR278W,58.6363636363636,285,11,0,0,0,36,99,10
YBR279W,261.9375,1149,32,0,0,0,26.25,45,12
YBR280C,252.236842105263,1215,38,0,0,0,43.2,90,10
YBR281C,159.571428571429,1626,42,0,0,0,24.5,42,6
YBR282W,80,288,9,0,0,0,0,0,0
YBR283C,132.4,930,15,0,0,0,24,36,5
YBR284W,582.857142857143,2160,42,15,15,1,41.625,111,8
YBR285W,104.142857142857,291,7,0,0,0,0,0,0
YBR286W,244.2,1419,30,0,0,0,83.6666666666667,162,9
YBR287W,389.647058823529,1083,17,0,0,0,43,66,3
YBR288C,154.636363636364,1290,33,0,0,0,23.4,57,5
YBR289W,512.647058823529,2634,34,0,0,0,81,81,1
YBR290W,181.05,933,20,18,27,2,21,45,6
YBR291C,144.25,612,12,0,0,0,41.4,87,5
YBR292C,16.5,27,2,6,6,1,0,0,0
YBR293W,345.857142857143,1257,21,0,0,0,57.4285714285714,87,7
YBR294W,324.42,2163,50,0,0,0,58.25,153,12
YBR295W,480.41095890411,3564,73,16.5,21,2,35.6666666666667,93,18
YBR296C,406.741935483871,1686,31,0,0,0,52,69,3
YBR296C-A,99,99,1,0,0,0,0,0,0
YBR297W,183.461538461538,1227,39,25,36,3,43.2,90,10
YBR298C,420.0625,1740,48,15,21,2,35.4545454545455,84,11
YBR298C-A,158,183,3,0,0,0,0,0,0
YBR299W,196.8,1551,40,0,0,0,71.25,129,8
YBR300C,154,405,9,6,6,1,0,0,0
YBR301W,86,129,3,0,0,0,0,0,0
YBR302C,166.034482758621,984,29,21,27,2,45.75,105,8
YCL001W,249.692307692308,543,13,0,0,0,0,0,0
YCL001W-A,99,375,6,0,0,0,0,0,0
YCL001W-B,39.75,72,4,36,36,1,0,0,0
YCL002C,137.4375,495,16,18,18,1,30.4285714285714,51,7
YCL004W,178.68,1479,25,0,0,0,60.6,96,5
YCL005W,149.142857142857,738,21,0,0,0,78.9,342,10
YCL005W-A,120,174,5,0,0,0,0,0,0
YCL007C,103.285714285714,231,7,0,0,0,0,0,0
YCL008C,330.521739130435,906,23,0,0,0,45,54,3
YCL009C,306,870,11,0,0,0,89.25,261,4
YCL010C,181.3125,669,16,9,9,1,47.7272727272727,195,11
YCL011C,257.48275862069,1266,29,45,48,2,109.8,213,10
YCL012C,81,342,10,0,0,0,0,0,0
YCL014W,276.699029126214,3744,103,0,0,0,63.5,147,12
YCL016C,254.684210526316,930,19,21,21,1,18,36,5
YCL017C,347.586206896552,1242,29,0,0,0,45,99,5
YCL018W,148.434782608696,579,23,0,0,0,31.7142857142857,69,7
YCL019W,655.194690265487,5046,113,0,0,0,42,66,5
YCL020W,320.25,1050,24,0,0,0,42,66,5
YCL021W-A,124,327,3,30,30,1,0,0,0
YCL022C,132,501,6,6,6,1,0,0,0
YCL023C,96,333,7,12,12,1,0,0,0
YCL024W,297.061224489796,2874,49,15,15,1,20,36,3
YCL025C,360.230769230769,1668,39,0,0,0,38.25,90,8
YCL026C-A,163.5,363,10,0,0,0,0,0,0
YCL026C-B,67,168,3,0,0,0,0,0,0
YCL027W,407.4,1524,25,0,0,0,184.5,339,2
YCL028W,674.2,1104,15,24,24,1,28.5,33,2
YCL029C,448.714285714286,1224,21,0,0,0,59.25,111,4
YCL030C,314.632653061225,2061,49,9,9,1,40.3333333333333,102,9
YCL031C,203.666666666667,870,18,0,0,0,35.625,99,8
YCL032W,209.714285714286,963,21,26,39,3,20,39,9
YCL033C,132.375,408,8,0,0,0,0,0,0
YCL034W,195.75,798,16,0,0,0,55.2857142857143,159,7
YCL035C,65,168,6,0,0,0,0,0,0
YCL036W,337.714285714286,1686,42,0,0,0,46.0909090909091,129,11
YCL037C,253,885,18,0,0,0,87.8571428571429,246,7
YCL038C,235.6875,1563,32,11,12,3,28.2,69,10
YCL039W,354.710526315789,1878,38,0,0,0,120,177,3
YCL040W,440.571428571429,1377,28,0,0,0,24,39,4
YCL041C,57,78,4,0,0,0,0,0,0
YCL042W,225,225,1,0,0,0,0,0,0
YCL043C,390.818181818182,1371,22,60,60,1,62.25,108,4
YCL044C,225.45,945,20,0,0,0,58,132,6
YCL045C,249.96,1980,50,0,0,0,50.6666666666667,111,9
YCL046W,85.5,231,8,0,0,0,0,0,0
YCL047C,122.294117647059,519,17,0,0,0,27.8571428571429,51,7
YCL048W,142.263157894737,855,19,0,0,0,24.4285714285714,51,7
YCL048W-A,52,57,3,0,0,0,0,0,0
YCL049C,156.666666666667,708,18,0,0,0,65.4,114,5
YCL050C,225,846,20,12,12,1,9,12,3
YCL051W,239.934782608696,1263,46,30,30,1,22.5,30,4
YCL052C,214.038461538462,1191,26,33,51,2,34.2857142857143,66,7
YCL054W,413.450704225352,2283,71,0,0,0,36,63,9
YCL054W-A,0,0,0,0,0,0,0,0,0
YCL055W,191.5,918,18,0,0,0,58,102,6
YCL056C,30.6666666666667,78,9,33,39,2,0,0,0
YCL057C-A,133.5,174,4,0,0,0,0,0,0
YCL057W,378.5,2061,48,0,0,0,37.8,111,5
YCL058C,122.25,363,4,18,18,1,0,0,0
YCL058W-A,135.6,327,5,0,0,0,0,0,0
YCL059C,226.894736842105,828,19,22.5,24,2,26.1428571428571,84,7
YCL061C,206.310344827586,2562,87,25,30,3,42.9230769230769,168,13
YCL063W,155.52,1107,25,0,0,0,42.4285714285714,108,7
YCL064C,173.25,948,24,0,0,0,43.9090909090909,90,11
YCL065W,105,336,7,0,0,0,0,0,0
YCL066W,95,240,6,0,0,0,0,0,0
YCL067C,114.75,360,8,24,24,1,30.6,81,5
YCL068C,132.5625,573,16,42,42,1,37,60,9
YCL069W,430.285714285714,1371,21,0,0,0,47,123,3
YCL073C,436.411764705882,1743,34,0,0,0,34.2,66,5
YCL074W,202.875,894,16,18,18,1,69,171,9
YCL075W,91.125,246,8,0,0,0,0,0,0
YCL076W,193.6875,702,16,18,18,1,35.7,96,10
YCR001W,89,255,9,0,0,0,0,0,0
YCR002C,137.6,864,15,48,48,1,32,48,6
YCR003W,103.2,264,5,0,0,0,0,0,0
YCR004C,118.285714285714,597,7,0,0,0,45,105,5
YCR005C,179.571428571429,1191,35,48,48,1,46.6666666666667,168,9
YCR006C,44.5,96,6,21,30,2,0,0,0
YCR007C,136.95,597,20,24,27,2,45.6,108,15
YCR008W,373.295454545455,1803,44,0,0,0,94.5,141,4
YCR009C,105,705,12,0,0,0,66.8571428571429,114,7
YCR010C,134.333333333333,534,18,0,0,0,69,147,12
YCR011C,355.565217391304,2973,69,0,0,0,32.8125,126,16
YCR012W,230.181818181818,732,11,0,0,0,60,108,5
YCR013C,215.333333333333,450,9,0,0,0,108,108,1
YCR014C,216.705882352941,1569,34,0,0,0,34.5,54,10
YCR015C,154.25,822,12,60,60,1,52,69,6
YCR016W,61.1538461538462,135,13,0,0,0,54.6,135,5
YCR017C,410.10447761194,2496,67,21,21,1,43,93,9
YCR018C,71.5384615384615,600,13,27,27,1,27.9,96,10
YCR018C-A,74,129,3,15,15,1,0,0,0
YCR019W,162.8,1089,30,25.5,33,2,30.9375,99,16
YCR020C,21.6923076923077,39,13,0,0,0,21.6923076923077,39,13
YCR020C-A,82.125,165,8,0,0,0,0,0,0
YCR020W-B,58.7142857142857,210,7,6,6,1,0,0,0
YCR021C,194,927,21,0,0,0,43.125,93,8
YCR022C,90,156,2,0,0,0,0,0,0
YCR023C,347.045454545455,1803,44,39,39,1,59.4,153,10
YCR024C,141.724137931034,987,29,45,45,1,54.8571428571429,141,7
YCR024C-A,12,12,1,0,0,0,0,0,0
YCR024C-B,71.25,114,4,0,0,0,0,0,0
YCR025C,96.6,231,5,0,0,0,0,0,0
YCR026C,277.590909090909,2100,66,20,39,3,28.8461538461538,87,13
YCR027C,85.0909090909091,615,11,0,0,0,22.5,30,6
YCR028C,478.363636363636,1536,33,0,0,0,55.5,87,4
YCR028C-A,115.8,360,10,0,0,0,0,0,0
YCR030C,403.852941176471,2391,34,18,18,1,21.75,54,8
YCR031C,165.6,279,5,0,0,0,0,0,0
YCR032W,1146.312,6318,125,13.5,21,2,27.3,87,10
YCR033W,409.375,3303,72,0,0,0,52,126,6
YCR034W,204,690,14,0,0,0,51,117,6
YCR035C,128.653846153846,741,26,0,0,0,23.25,69,12
YCR036W,158.647058823529,822,17,0,0,0,77.25,189,8
YCR037C,531.283018867925,2244,53,27,27,1,28.875,54,8
YCR038C,349.928571428571,1827,28,18,18,1,33.75,60,8
YCR038W-A,61.5,99,2,24,24,1,0,0,0
YCR039C,114.75,360,8,24,24,1,30.6,81,5
YCR040W,95,240,6,0,0,0,0,0,0
YCR041W,79.875,300,8,0,0,0,0,0,0
YCR042C,536.918918918919,4221,111,9,9,1,23.7,66,10
YCR043C,34.2,138,10,17,27,3,0,0,0
YCR044C,180.75,915,24,15,18,2,47.25,159,8
YCR045C,261,1290,17,0,0,0,69,108,2
YCR045W-A,192.6,333,5,0,0,0,0,0,0
YCR046C,255,462,4,0,0,0,0,0,0
YCR047C,273.25,726,12,0,0,0,45.6,75,5
YCR047W-A,114,114,1,0,0,0,0,0,0
YCR048W,507.103448275862,1710,29,0,0,0,30,36,2
YCR049C,209,318,3,0,0,0,0,0,0
YCR050C,108,273,7,0,0,0,0,0,0
YCR051W,148.833333333333,588,18,39,54,2,49.6363636363636,87,11
YCR052W,234.3,1338,30,0,0,0,42,84,6
YCR053W,256.578947368421,1350,19,0,0,0,35,60,3
YCR054C,356.625,1686,40,36,36,1,44.6666666666667,117,9
YCR057C,238.339285714286,2190,56,0,0,0,43.2857142857143,72,7
YCR059C,181.666666666667,651,18,0,0,0,49.5,102,6
YCR060W,94.5,201,4,0,0,0,0,0,0
YCR061W,609.076923076923,1827,39,0,0,0,118.875,231,8
YCR063W,88.5,318,6,0,0,0,0,0,0
YCR064C,93.4285714285714,234,7,0,0,0,0,0,0
YCR065W,309,1692,29,31.5,42,2,25.2857142857143,45,7
YCR066W,242.27027027027,1005,37,0,0,0,36.375,66,8
YCR067C,445.760869565217,2922,46,28.5,39,2,45.4285714285714,75,7
YCR068W,380.909090909091,1416,33,0,0,0,87.3333333333333,237,9
YCR069W,153,771,23,0,0,0,70.9090909090909,180,11
YCR071C,58.2,288,10,12,12,1,0,0,0
YCR072C,217.862068965517,1074,29,0,0,0,16.5,27,2
YCR073C,881.212121212121,3993,99,0,0,0,45,99,9
YCR073W-A,163.6875,807,16,6,6,1,38,108,9
YCR075C,274.166666666667,726,18,39,39,1,39.5,93,6
YCR075W-A,45,75,2,0,0,0,0,0,0
YCR076C,154,519,15,0,0,0,68.3333333333333,99,9
YCR077C,723.5,2076,48,0,0,0,78.8571428571429,171,7
YCR079W,238.178571428571,1182,28,30,42,3,33,78,9
YCR081C-A,42,72,5,0,0,0,0,0,0
YCR081W,782.178947368421,4110,95,0,0,0,51,99,5
YCR082W,46,81,3,0,0,0,0,0,0
YCR083W,147,363,9,0,0,0,0,0,0
YCR084C,437.454545454545,2010,22,0,0,0,93,99,2
YCR085W,97.2,282,10,12,12,1,0,0,0
YCR086W,94.2,228,5,0,0,0,0,0,0
YCR087C-A,40.2,84,5,9,9,1,0,0,0
YCR087W,34.2,87,5,0,0,0,0,0,0
YCR088W,277.5,1383,26,0,0,0,94,168,3
YCR089W,466.8125,3975,48,0,0,0,20,21,3
YCR090C,79.5,381,16,0,0,0,0,0,0
YCR091W,413.928571428571,2109,42,0,0,0,77.7,255,10
YCR092C,420.916666666667,2766,72,0,0,0,48.6,123,10
YCR093W,1150.34862385321,5841,109,0,0,0,0,0,0
YCR094W,107.555555555556,588,27,0,0,0,57,102,8
YCR095C,133,897,15,9,9,1,24.3333333333333,57,9
YCR095W-A,27,36,3,30,30,1,0,0,0
YCR096C,90.6,267,5,16.5,24,2,0,0,0
YCR097W,127.5,363,6,30,30,1,0,0,0
YCR097W-A,69.5,234,6,0,0,0,0,0,0
YCR098C,344.7,1365,40,15,15,1,39.375,63,8
YCR099C,86.0625,363,16,0,0,0,0,0,0
YCR100C,79.2631578947368,420,19,58.5,60,2,58.3333333333333,87,9
YCR101C,39.2307692307692,111,13,25.5,27,2,0,0,0
YCR102C,62.4,204,15,0,0,0,63,144,6
YCR102W-A,84,84,2,0,0,0,0,0,0
YCR104W,57,132,3,0,0,0,0,0,0
YCR105W,203.470588235294,723,17,0,0,0,34,57,6
YCR106W,455.181818181818,2190,66,16.5,27,2,77.1818181818182,186,11
YCR107W,250.35,954,20,0,0,0,36.6,105,5
YCR108C,79.5,165,4,0,0,0,0,0,0
YDL001W,206.653846153846,1137,26,0,0,0,83.6666666666667,147,9
YDL002C,96.75,336,12,0,0,0,27.375,45,8
YDL003W,362.25,1614,36,0,0,0,35,63,6
YDL004W,90,240,5,0,0,0,0,0,0
YDL005C,307,1221,27,0,0,0,15.5,33,6
YDL006W,93.1,744,30,9,9,1,30.6428571428571,60,14
YDL007C-A,49,102,3,0,0,0,0,0,0
YDL007W,286.333333333333,1131,27,0,0,0,37,105,6
YDL008W,73.6153846153846,222,13,15,15,1,0,0,0
YDL009C,31,39,3,27,33,2,0,0,0
YDL010W,151.2,555,15,15,15,1,30.6666666666667,48,9
YDL011C,102.75,294,4,45,45,1,0,0,0
YDL012C,66.75,195,4,0,0,0,0,0,0
YDL013W,195.352941176471,1119,34,18,18,1,25.875,66,8
YDL014W,174.75,654,16,0,0,0,58.5,126,6
YDL015C,109.714285714286,723,14,10.5,12,2,28.2857142857143,57,7
YDL016C,86.25,291,4,15,24,2,0,0,0
YDL017W,219.127659574468,1470,47,25.5,33,2,32.25,123,8
YDL018C,63.5454545454545,129,11,48,48,1,59,129,9
YDL019C,395.962962962963,3414,81,0,0,0,36.5454545454545,66,11
YDL020C,158.189189189189,1179,37,0,0,0,91.5,162,10
YDL021W,142,909,27,13.5,18,2,31.2857142857143,60,7
YDL022C-A,84.6,192,5,0,0,0,0,0,0
YDL022W,128.6,969,15,39,39,1,35.4,63,5
YDL023C,0,0,0,0,0,0,0,0,0
YDL024C,189.9,1194,30,0,0,0,30,105,9
YDL025C,274.838709677419,1293,31,0,0,0,78,123,5
YDL025W-A,52.5,99,2,6,6,1,0,0,0
YDL026W,53.25,81,4,33,60,2,0,0,0
YDL027C,342.666666666667,1218,18,0,0,0,21,39,3
YDL028C,344.094339622641,2094,53,15,18,2,27.75,39,8
YDL029W,297.807692307692,1014,26,0,0,0,58,117,3
YDL030W,248.333333333333,1554,36,9,9,1,49.2,120,10
YDL031W,567.9,2700,70,0,0,0,73.5,144,16
YDL032W,192,192,1,0,0,0,0,0,0
YDL033C,332,1158,18,0,0,0,37.5,69,6
YDL034W,55,105,3,0,0,0,0,0,0
YDL035C,678.0625,2760,48,0,0,0,36,75,3
YDL036C,189.111111111111,1341,27,0,0,0,49.5,114,12
YDL037C,247.875,957,16,15,15,1,42,75,7
YDL039C,381,1653,11,0,0,0,30,54,2
YDL040C,334.530612244898,2265,49,24,24,1,32.25,81,8
YDL041W,88.8,270,5,0,0,0,0,0,0
YDL042C,358.363636363636,1674,33,0,0,0,29.6666666666667,63,9
YDL043C,113.357142857143,582,14,0,0,0,23.1428571428571,48,7
YDL044C,187.392857142857,1116,28,15,15,2,35.25,87,8
YDL045C,198.857142857143,897,14,9,9,1,32,66,3
YDL045W-A,81,189,6,0,0,0,0,0,0
YDL046W,9.75,12,4,12,12,1,0,0,0
YDL047W,190.434782608696,867,23,13.5,18,2,24,51,8
YDL048C,323.647058823529,1431,17,39,39,1,30.8571428571429,51,7
YDL049C,197.647058823529,666,17,0,0,0,39,75,6
YDL050C,191.25,366,4,0,0,0,0,0,0
YDL051W,112.928571428571,609,14,0,0,0,46.3333333333333,81,9
YDL052C,268.058823529412,750,17,0,0,0,31,69,3
YDL053C,101.5,195,6,24,24,1,0,0,0
YDL054C,252.724137931034,1248,29,0,0,0,35.625,84,8
YDL055C,244.384615384615,990,13,0,0,0,15,27,3
YDL056W,466.74,2427,50,36,39,2,72.75,201,8
YDL057W,145.941176470588,891,17,0,0,0,46.5,87,4
YDL058W,827.659793814433,5163,97,0,0,0,20.1428571428571,48,7
YDL059C,66.6428571428571,429,14,42,42,1,38.7692307692308,123,13
YDL060W,263.938775510204,2028,49,21,21,1,24.4285714285714,36,7
YDL061C,52.5,84,2,0,0,0,0,0,0
YDL062W,186.6,390,5,0,0,0,0,0,0
YDL063C,164.204081632653,1662,49,0,0,0,36.375,99,8
YDL064W,117.666666666667,369,9,45,45,1,0,0,0
YDL065C,173.4,819,35,26,45,3,43.125,126,16
YDL066W,303.125,1281,24,0,0,0,37.5,75,6
YDL067C,101,135,3,0,0,0,0,0,0
YDL068W,93.75,189,4,0,0,0,0,0,0
YDL069C,260.625,474,8,0,0,0,18,18,1
YDL070W,372.357142857143,1902,42,0,0,0,42,81,6
YDL071C,36,39,2,0,0,0,0,0,0
YDL072C,157.5,561,8,0,0,0,37.8,96,5
YDL073W,382.459459459459,2886,74,26,51,3,28,75,9
YDL074C,163.90243902439,1896,41,6,6,1,23.5,66,12
YDL075W,80,213,3,0,0,0,0,0,0
YDL076C,85.9285714285714,732,14,0,0,0,40.5,123,8
YDL077C,609.471428571429,2739,70,0,0,0,39,105,6
YDL078C,279.230769230769,759,13,0,0,0,25.5,51,4
YDL079C,301.375,1140,24,9,9,1,59.5,102,6
YDL080C,328.666666666667,1707,36,21,21,1,23.75,69,12
YDL081C,43.5,63,2,0,0,0,0,0,0
YDL082W,59.5,126,6,0,0,0,59.5,126,6
YDL083C,48,48,1,0,0,0,0,0,0
YDL084W,171.913043478261,873,23,0,0,0,52,144,6
YDL085C-A,96,147,3,0,0,0,0,0,0
YDL085W,366,1584,29,0,0,0,71,126,3
YDL086C-A,84.5,225,6,69,69,1,0,0,0
YDL086W,180,600,10,0,0,0,72,93,5
YDL087C,236.25,777,16,0,0,0,28.8,48,5
YDL088C,194.0625,1512,32,0,0,0,34.2,57,5
YDL089W,237.5625,1374,32,18,27,3,25.6666666666667,63,9
YDL090C,251.6,1218,30,0,0,0,27.5454545454545,48,11
YDL091C,171.333333333333,876,27,0,0,0,82.9090909090909,159,11
YDL092W,67.875,198,8,15,15,1,0,0,0
YDL093W,316.428571428571,1935,42,6,6,1,34.2857142857143,96,7
YDL094C,183,417,10,9,9,1,0,0,0
YDL095W,582.535714285714,2325,56,42,42,1,110,213,6
YDL096C,109.5,249,6,21,21,1,0,0,0
YDL097C,281.045454545455,1104,22,31.5,39,2,35.4,45,5
YDL098C,46.2,144,10,30,42,2,0,0,0
YDL099W,103.227272727273,993,22,18,18,1,34.5,57,8
YDL100C,308.875,942,24,0,0,0,58,66,3
YDL101C,118.285714285714,1290,28,6,6,1,35.3333333333333,96,9
YDL102W,655.928571428571,3270,70,6,6,1,54,126,10
YDL103C,237.375,1110,24,0,0,0,19.5,21,2
YDL104C,248.863636363636,873,22,0,0,0,61.5,174,6
YDL105W,261.6,1029,25,0,0,0,27,42,7
YDL106C,294.171428571429,1677,35,0,0,0,63.4285714285714,132,7
YDL107W,206.04,927,25,0,0,0,50.25,120,8
YDL108W,262.363636363636,909,22,0,0,0,34.2857142857143,96,7
YDL109C,267,1380,47,33,33,1,37.5,99,8
YDL110C,155,387,6,0,0,0,0,0,0
YDL111C,54.1875,270,16,0,0,0,25.5,42,10
YDL112W,626.076923076923,4092,91,12,12,1,36.9,129,10
YDL113C,285.142857142857,1686,42,21,27,3,47.4545454545455,111,11
YDL114W,134,543,18,0,0,0,21.5,30,6
YDL114W-A,60,60,1,0,0,0,0,0,0
YDL115C,84.5,723,24,27,27,1,40.5,105,10
YDL116W,316.953488372093,1902,43,0,0,0,40.5,84,10
YDL117W,498.944444444444,2553,54,33,33,1,48.75,114,4
YDL118W,47.25,108,12,28.5,45,2,0,0,0
YDL119C,176.833333333333,675,18,0,0,0,79.5,183,6
YDL120W,115.363636363636,480,11,0,0,0,0,0,0
YDL121C,22,45,6,0,0,0,0,0,0
YDL122W,274.263157894737,2232,57,0,0,0,46.5,111,8
YDL123W,139.5,267,2,0,0,0,0,0,0
YDL124W,156,654,14,9,9,1,43.5,117,8
YDL125C,107.75,435,12,0,0,0,0,0,0
YDL126C,508.112903225806,2406,62,0,0,0,65,120,6
YDL127W,376.125,873,8,0,0,0,26,60,3
YDL128W,170.5,861,24,21,21,2,29,54,6
YDL129W,108.818181818182,651,11,0,0,0,48,147,6
YDL130W,38.25,57,4,36,36,1,0,0,0
YDL130W-A,48,108,3,0,0,0,0,0,0
YDL131W,161.16,996,25,0,0,0,26,51,6
YDL132W,569.5625,2310,48,9,9,1,27,99,6
YDL133C-A,0,0,0,0,0,0,0,0,0
YDL133W,135,822,17,0,0,0,77.1,186,10
YDL134C,210.28125,1086,32,28.5,36,2,22.25,69,12
YDL135C,48,75,8,0,0,0,48,75,8
YDL136W,0,0,0,0,0,0,0,0,0
YDL137W,158.454545454545,495,11,0,0,0,0,0,0
YDL138W,391.8,2181,45,0,0,0,27,54,9
YDL139C,122.357142857143,444,14,12,12,1,24,48,7
YDL140C,1027.14782608696,5082,115,0,0,0,36.75,90,12
YDL141W,383.560975609756,1935,41,9,9,1,90.5454545454545,156,11
YDL142C,163.4,843,15,0,0,0,32,78,6
YDL143W,333.84375,1458,32,0,0,0,24,45,6
YDL144C,141,495,12,0,0,0,37.5,81,6
YDL145C,491.338235294118,3600,68,0,0,0,40.7142857142857,69,7
YDL146W,511.241379310345,1272,29,9,9,1,26,39,3
YDL147W,229.75,1053,24,42,42,1,35.5,84,6
YDL148C,514.269230769231,2124,52,0,0,0,48.5,108,6
YDL149W,286,2883,75,0,0,0,49.1666666666667,105,18
YDL150W,173.64,1026,25,25.5,30,2,27.375,54,8
YDL151C,195,534,5,0,0,0,0,0,0
YDL152W,47.5,99,6,48,48,1,0,0,0
YDL153C,249.490909090909,1638,55,16.5,24,2,29.85,99,20
YDL154W,377.149253731343,2670,67,28.5,42,2,41.5,129,12
YDL155W,188.086956521739,795,23,18,21,2,48.8181818181818,99,11
YDL156W,231.333333333333,1281,27,0,0,0,13.2,24,5
YDL157C,177,294,5,0,0,0,0,0,0
YDL158C,81.4285714285714,234,7,0,0,0,0,0,0
YDL159C-B,61.5,120,4,30,30,1,0,0,0
YDL159W,152.464285714286,1410,28,0,0,0,55.125,159,8
YDL159W-A,75,75,1,0,0,0,0,0,0
YDL160C,365.217391304348,1347,23,0,0,0,34.2,57,5
YDL160C-A,59.25,186,8,13,21,3,0,0,0
