Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"MRH1","YDR033W","below threshold","15.11","4.02645","ER","155.745","ER","129.778","ER","299","below threshold","24.469","cytosol","14.91","0.98","0","4.4","cytosol","14.68","0.97","0","2.93","cytosol","16.94","1.12","0","","below threshold","below threshold","15.042","0.994807","0","1.65274","Protein that localizes primarily to the plasma membrane, also found at the nuclear envelope; the authentic, non-tagged protein is detected in mitochondria in a phosphorylated state; has similarity to Hsp30p and Yro2p"
"STE14","YDR410C","punctate:ER","26.51","8.14703","ER,punctate","83.282","ER,vacuole","147.516","below threshold","22.2408","ER","35.918","punctate.ER","24.35","0.91","0","8.85","punctate.ER","22.18","0.83","0","4.23","punctate,ER","19.92","0.75","-1","","punctate:ER","punctate:ER","22.2864","0.840484","0","3.40491","Farnesyl cysteine-carboxyl methyltransferase, mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum, localizes to the ER membrane"
"DFM1","YDR411C","below threshold","15.96","3.89071","ER","57.285","ER","78.2256","ER","27.296","below threshold","22.2296","cytosol","18.49","1.15","0","5.2","cytosol","16.87","1.05","0","3.35","cytosol","50.15","3.14","0","","below threshold","below threshold","","","0","","ER localized derlin-like family member involved in ER stress and homeostasis; not involved in ERAD or substrate retrotranslocation; interacts with CDC48; contains four transmembrane domains and two SHP boxes"
"FAT1","YBR041W","","","","cell periphery,ER,punctate","103.123","ER,punctate","151.832","punctate","29.0444","punctate","34.7019","","","","","","","","","","","","","","","","","","","","","",""
"CST26","YBR042C","punctate","19.17","6.2481","ER","73.3613","ER","138.487","ER","24.8555","punctate,vacuole membrane","33.0455","punctate","19.81","1.03","0","6.49","punctate","23.19","1.2","0","4.64","punctate","29.39","1.53","0","","punctate","punctate","16.9552","0.884135","0","2.19309","Protein required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed"
"VBA3","YCL069W","below threshold","15.08","4.14495","ER","30.0839","cytosol,ER","11.4762","ER","18.7667","below threshold","25.2474","cytosol","13.8","0.91","0","4.64","cytosol","14.32","0.94","0","2.53","cytosol","15.29","1.01","0","","below threshold","below threshold","15.678","1.03903","0","1.74111","Permease of basic amino acids in the vacuolar membrane"
"QDR3","YBR043C","cell periphery","22.8","","cell periphery","73.8688","cell periphery,vacuole","139.565","below threshold","22.0235","cell periphery,punctate","37.561","cell periphery","","","","","cell periphery","","","0","","cell periphery","","","","","","","","","","","Multidrug transporter of the major facilitator superfamily, required for resistance to quinidine, barban, cisplatin, and bleomycin"
"GEX1","YCL073C","","","","cell periphery","53.2776","cell periphery,vacuole","81.8556","below threshold","19.1921","cell periphery,punctate","34.7951","","","","","","","","","","","","","","","","","","","","","","Protein of unconfirmed function; displays a topology characteristic of the Major Facilitators Superfamily of membrane proteins; coding sequence 98% identical to that of YKR106W"
"YRO2","YBR054W","cell periphery","102.57","86.9947","ER","128.776","ER","105.975","ER","32.8082","below threshold","24.9421","cell periphery","124.42","1.21","0","96.96","cell periphery","132.73","1.29","0","79.72","cell periphery","333.63","3.25","1","","cell periphery","cell periphery","79.1181","0.771271","0","56.0987","Putative protein of unknown function; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; transcriptionally regulated by Haa1p"
"YCP4","YCR004C","punctate,cytosol","98.22","","cell periphery","328.124","cell periphery","517.487","cell periphery,punctate","82.1305","cell periphery,punctate","61.8491","punctate,cytosol","130.89","1.33","0","","punctate,cytosol","100.84","1.02","0","","punctate,cytosol","186.81","1.9","1","","","","","","","","Protein of unknown function, has sequence and structural similarity to flavodoxins; predicted to be palmitoylated; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"TSC3","YBR058C-A","ER","39.1","10.3655","ER","91.7076","ER,vacuole","52.459","ER","61.7903","cytosol","31.0075","ER","27.22","0.69","0","9.5","ER","36.31","0.92","0","8.29","ER","33.95","0.86","0","","ER","ER","29.3004","0.749152","0","3.81202","Protein that stimulates the activity of serine palmitoyltransferase (Lcb1p, Lcb2p) several-fold; involved in sphingolipid biosynthesis"
"YCR007C","YCR007C","below threshold","17","","cell periphery,vacuole","96.2713","cell periphery,vacuole","239.005","below threshold","17.7554","punctate","50.458","cytosol","17.68","1.04","0","","cytosol","14.62","0.86","0","","cytosol","15.6","0.91","0","","","","","","","","Putative integral membrane protein, member of DUP240 gene family; YCR007C is not an essential gene"
"BAP2","YBR068C","below threshold","14.64","3.96033","ER","42.8893","cell periphery,vacuole","53.5552","missing","0","below threshold","27.5501","cytosol","15.25","1.04","0","4.94","cytosol","15.35","1.04","0","2.83","cytosol","18.45","1.25","0","","below threshold","below threshold","13.5019","0.92117","0","1.56909","High-affinity leucine permease, functions as a branched-chain amino acid permease involved in the uptake of leucine, isoleucine and valine; contains 12 predicted transmembrane domains"
"ADY2","YCR010C","below threshold","14.87","4.17463","cell periphery,vacuole","121.029","cell periphery,vacuole","304.917","below threshold","18.3291","ER,punctate","39.6669","cytosol","14.73","0.99","0","4.22","cytosol","15.63","1.05","0","3.06","cytosol","17.33","1.16","0","","below threshold","below threshold","14.5851","0.98025","0","2.21049","Acetate transporter required for normal sporulation; phosphorylated in mitochondria"
"TAT1","YBR069C","cell periphery","100.99","30.7176","cell periphery,ER","99.0777","cell periphery,ER,vacuole","84.2865","ER","41.8943","cell periphery","38.2287","cell periphery","41.87","0.41","-1","17.37","cell periphery","53.35","0.52","-1","11.91","cytosol","18.37","0.18","0","","cell periphery","cell periphery","79.1919","0.784104","0","16.0468","Amino acid transport protein for valine, leucine, isoleucine, and tyrosine, low-affinity tryptophan and histidine transporter; overexpression confers FK506 and FTY720 resistance"
"CWH43","YCR017C","ER","29.14","7.85963","ER","158.388","ER","245.714","below threshold","20.7015","ER","45.8196","ER","18.43","0.63","-1","7.39","ER","25.05","0.85","0","4.84","ER","26.82","0.92","0","","ER","ER","25.4773","0.874031","0","4.1834","Putative sensor/transporter protein involved in cell wall biogenesis; contains 14-16 transmembrane segments and several putative glycosylation and phosphorylation sites; null mutation is synthetically lethal with pkc1 deletion"
"YDR034W-B","YDR034W-B","","","","cell periphery","220.714","cell periphery,punctate","418.308","cell periphery","38.893","cell periphery","47.137","","","","","","","","","","","","","","","","","","","","","",""
"MPO1","YGL010W","","","","ER","31.7412","ER,vacuole","49.9915","below threshold","19.6218","below threshold","27.0545","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; YGL010W is not an essential gene"
"ENA5","YDR038C","below threshold","18.03","4.29428","cell periphery,vacuole","93.3594","below threshold","6.53209","below threshold","17.8555","ER","32.098","cytosol","16.86","0.93","0","5.24","cytosol","16.68","0.92","0","2.81","cytosol","17","0.94","0","","below threshold","below threshold","16.3346","0.905782","0","1.80978","Protein with similarity to P-type ATPase sodium pumps, member of the Na+ efflux ATPase family"
"DYN2","YDR424C","ER","27.32","6.13335","punctate,nuclear periphery","80.5427","punctate,nuclear periphery","222.607","ER,punctate","23.9928","punctate,nuclear periphery","76.4242","ER","25.89","0.94","0","9.1","ER","21.72","0.79","0","4.25","ER","32.74","1.19","0","","ER","ER","23.1806","0.848232","0","5.3353","Cytoplasmic light chain dynein, microtubule motor protein; proposed to be involved in the assembly of the nuclear pore complex"
"GPI17","YDR434W","ER","32.21","9.07387","ER","95.8735","ER,vacuole","173.228","ambiguous,ER","24.9705","below threshold","29.1614","ER","59.63","1.85","1","19.62","ER","29.7","0.92","0","6.54","ER","29.59","0.91","0","","ER","ER","33.7733","1.04829","0","4.98092","Transmembrane protein subunit of the glycosylphosphatidylinositol transamidase complex that adds GPIs to newly synthesized proteins; human PIG-Sp homolog"
"ENA2","YDR039C","cytosol","22.6","5.38827","cell periphery,vacuole","87.3762","cell periphery,vacuole","127.214","below threshold","14.5978","cell periphery,punctate","34.3193","cytosol","22.61","1","0","7.32","cytosol","21.02","0.93","0","3.26","cytosol","22.27","0.98","0","","cytosol","cytosol","19.0266","0.841816","0","2.83044","P-type ATPase sodium pump, involved in Na+ efflux to allow salt tolerance; likely not involved in Li+ efflux"
"GPI19","YDR437W","ER","25.89","5.09852","ER","19.8654","below threshold","6.75999","below threshold","22.8395","#N/A","25.702","ER","22.05","0.85","0","8.63","ER","19.32","0.74","-1","3.65","ER","19.02","0.73","-1","","ER","ER","22.6173","0.873344","0","2.68593","Subunit of GPI-GlcNAc transferase involved in synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), which is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis, shares similarity with mammalian PIG-P"
"ENA1","YDR040C","below threshold","15.61","4.66355","cell periphery,vacuole","99.6614","missing","0","below threshold","16.4167","ER","34.3524","cytosol","16.87","1.08","0","5.35","cytosol","16.8","1.07","0","3.71","cytosol","16","1.02","0","","below threshold","below threshold","14.8144","0.948266","0","1.5872","P-type ATPase sodium pump, involved in Na+ and Li+ efflux to allow salt tolerance"
"BAP3","YDR046C","vacuole membrane","88.08","25.0219","ER","71.1106","ER,vacuole","69.8112","ER","18.5826","ER,punctate","37.1294","vacuole membrane","46.52","0.52","-1","23.29","vacuole","","","0","","vacuole","","","","","vacuole membrane","vacuole membrane","69.8672","0.793148","0","13.7093","Amino acid permease involved in the uptake of cysteine, leucine, isoleucine and valine"
"DTR1","YBR180W","","","","cell periphery","104.827","cell periphery,vacuole","227.255","below threshold","18.6111","cell periphery,punctate","46.7899","","","","","","","","","","","","","","","","","","","","","",""
"LCB2","YDR062W","","","","ER","107.112","ER","40.7907","ER","63.5861","ER,punctate","31.3303","","","","","","","","","","","","","","","","","","","","","",""
"NHX1","YDR456W","punctate","30.22","","ER","74.6498","ER","66.9056","below threshold","24.7214","below threshold","25.9661","punctate","29.61","0.97","0","","punctate","27.14","0.89","0","","punctate","40.88","1.35","1","","","","","","","","Endosomal Na+/H+ exchanger, required for intracellular sequestration of Na+; required for osmotolerance to acute hypertonic shock"
"HEH2","YDR458C","nuclear periphery","21.69","5.13997","nuclear periphery","83.9625","vacuole membrane","77.5736","nuclear periphery","27.3726","punctate,nuclear periphery","36.9574","nuclear periphery","21.42","0.98","0","7.58","nuclear periphery","23.1","1.06","0","4.75","nuclear periphery","17.51","0.8","-1","","nuclear periphery","nuclear periphery","22.4886","1.03621","0","3.70579","Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif, nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle"
"PFA5","YDR459C","below threshold","14.78","","cell periphery","65.2894","cell periphery,vacuole","102.676","below threshold","20.7806","below threshold","27.3468","cytosol","16.4","1.1","0","","cytosol","16.61","1.12","0","","cytosol","18.59","1.25","0","","","","","","","","Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain"
"HSP30","YCR021C","cell periphery","154.36","215.141","ER","38.9516","punctate","16.7298","below threshold","25.4305","below threshold","24.3181","cell periphery","","","0","","cell periphery","","","0","","cell periphery","","","","","cell periphery","cell periphery","","","0","","Hydrophobic plasma membrane localized, stress-responsive protein that negatively regulates the H(+)-ATPase Pma1p; induced by heat shock, ethanol treatment, weak organic acid, glucose limitation, and entry into stationary phase"
"FEN2","YCR028C","below threshold","14.83","4.15759","cell periphery,vacuole","65.5413","cell periphery,vacuole","134.507","missing","0","below threshold","30.4543","cytosol","14.44","0.97","0","4.79","cytosol","15.76","1.06","0","3.18","cytosol","16.17","1.09","0","","below threshold","below threshold","13.8047","0.930703","0","1.49828","Plasma membrane H+-pantothenate symporter; confers sensitivity to the antifungal agent fenpropimorph"
"PHO87","YCR037C","ER","25.5","","cell periphery","65.4521","missing","0","cell periphery,punctate","21.246","cell periphery,punctate","31.4002","ER","19.23","0.75","-1","","ER","20.1","0.78","0","","ER","16.75","0.65","-1","","","","","","","","Low-affinity inorganic phosphate (Pi) transporter, involved in activation of PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments"
"ARE1","YCR048W","ER","20.67","5.21821","ER","87.7294","ER","114.385","ER","21.2915","ER","47.0121","ER","19.29","0.93","0","6.37","ER","23.4","1.13","0","3.84","ER","18.73","0.9","0","","ER","ER","18.8413","0.91116","0","3.07924","Acyl-CoA:sterol acyltransferase, isozyme of Are2p; endoplasmic reticulum enzyme that contributes the major sterol esterification activity in the absence of oxygen"
"SED4","YCR067C","","","","ER,punctate","85.4765","ER,punctate","97.9189","cell periphery,punctate","34.41","punctate","38.4454","","","","","","","","","","","","","","","","","","","","","",""
