,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
YLR436C,-6,-3.6,-9.7,-13.6,-17.1,-19.6,-18.5,-6.2,-0.6,-0.7,-4.7,-6.1,-5.9,-4.6,-3.9,-5.6,-8.5,-10.9,-7.8,-7.3,-2.7,-1.5,-2,-2.7,-9,-3.5,-2.9,-4.2,-0.1,0,0
YGR202C,-9.5,-7,-6.9,-3.7,-0.3,0,0,-2.1,-2.1,-2.1,0,0,0,0,-1.9,-2.3,-3.7,-12,-7.6,-6.7,-6,-10.9,-10,-6.6,-6.5,-0.6,-2.6,-3.5,-2.7,-6.3,-8.3
YGR008C,-0.5,-3.7,-5.9,-5.9,-5.4,-5.4,-5.4,-2,-1.5,-4,-8.7,-3.6,-3.2,-5.8,-2.6,-4.1,-1.8,-0.4,-1.9,-1.9,-5.3,-2.3,,,,,,,,,
YJR146W,-2.3,-2.2,-3.4,-4.2,-7.6,-6,-4.4,-1.8,-3.5,-3.9,-3.9,-1.2,-0.8,-4.7,-6.1,-5.2,-4.3,-6.4,-6.6,-2.6,-10.5,-15.7,-15.4,-9.3,-9.4,-6.8,-5.9,-11.2,-9.7,-5.4,-8.1
YDR380W,-1.8,-2.5,-2.5,-1.9,-1.2,-4.4,-3.7,-2.4,-2.9,-3.3,-6.3,-6.6,-4.4,-1.6,-2.5,-1.9,-4.4,-3.6,-12.9,-12.9,-5.6,-12,-11.6,-15.7,-5.6,-3.8,-2.9,-5.6,-11.7,-10.9,-12.4
YML058W,-0.7,-0.7,-1.3,-1.3,-0.8,-5.5,-5.3,-6.6,-8.1,-16.6,-11.4,-2.6,-8.9,-7.1,-8,-9.1,-7.5,-6.9,-3.2,-4.7,-6.8,-2.9,-0.3,-4.1,-6.5,-8.3,-4.5,-5.8,,,
YPR057W,-5.3,-10.5,-11.3,-8.1,-7.9,-8.2,-6.8,-6.1,-3.9,-6,-5,-2.5,-3.9,-3.9,-1.9,-2.2,-2.2,-3.2,-1.3,-4.4,-10.8,-10,-4.3,-5.3,-5.3,-0.5,-1.6,-3,-8.5,-9,-7.5
YBL024W,0,-1.8,-3.4,-9.2,-11.7,-2.6,-3.4,-3.4,0,-1.7,-1.7,-5.6,-7.3,-9.2,-4.6,-0.2,0,-1.3,-5.1,-6,-5.4,-4.9,-3.4,-3.5,-1.6,-10.7,-11.2,-2.5,-1.9,-4,-3.6
YDR025W,-2,-3.4,-2.9,-2.9,-2.7,-2.7,-2.1,-2.7,-4.6,-8.8,-9.1,-9.6,-3.1,-2.5,-2.2,-2.5,-4.3,-5.3,-9.8,-4.4,-6.1,-12.9,-4,-2.8,-2.3,-2,-1.5,0,0,-3.9,-6.7
YKL099C,-3.1,-4,-5.3,-5.3,-7.3,-6.3,-6.4,-6.4,-2.6,-2.4,-5,-5.1,-6.5,-5.3,-1.8,-0.2,-1.3,-1.5,-2.4,-4.4,-3.6,-3.3,-5.7,-5.7,-5.4,-1.8,-1.2,0,-2.2,-2.5,-2.8
YNL097C,-5.9,-3.2,-5.3,-3.5,-11.3,-12.4,-3.7,-0.3,-1.8,-6.7,-6.7,-3.2,-4.5,-3.5,-5,-5.2,-3.2,-0.7,-0.7,-1,-1.8,-0.4,-2.1,-3.7,-7.7,-6.3,-7.1,-6.1,-4.9,-4.8,-3.3
YPL094C,-4.9,-5.5,-10.1,-9.3,-9,-1.3,-5.9,-4.6,-5.9,-9.2,-8.4,-0.7,-6.2,-3.5,-3.4,-6.9,-6.7,-6.3,-2.6,-2.6,-1,-1.8,-2.1,-2.5,-1.6,-4.8,-4.1,-2.6,-2.6,-2.6,-4.9
YGL172W,-5.3,-4.6,-9,-13.4,-11.6,-8.6,-6.9,-7.6,-5.7,-5.4,-6.8,-5.2,-8.7,-6.9,-7.1,-8.6,-6.6,-6.6,-3.9,-2.6,-1.3,-3.6,-7.6,-11.6,-8.8,-3.9,-2.9,-6.7,-6.6,-8.1,-4.4
YGL261C,-3.1,-7.2,-8.1,-5.9,-2.5,-1.9,-5.8,-7.3,-5.6,-6.1,-6.5,-6.5,-5.8,-7.2,-6.3,-1.7,-4.6,-5.7,-7.3,-12.4,-7.6,-8.6,-4.6,-5.3,-6.3,-5.7,-5.2,-4.6,-3.1,-3.7,-1.3
YGR245C,-6.8,-6.6,-1,-3.9,-6.2,-3.4,-5.6,-5.6,-3.1,0,0,-3.9,-6.1,-3.6,-14.6,-13.1,-11.7,-6,-9.3,-5.8,-10,-10,-2.7,-0.1,-5,-3.2,-5.1,-4.8,-4.8,-4.8,-0.5
YDR477W,-3.1,-1.6,-1.6,-1.2,0,0,-6.1,-6.5,-7.4,-5,-3.7,-5.8,-8,-7.4,-4.6,-3.6,-5.8,-5.1,-3.5,-3.4,-4.4,-4.4,-2.8,-2.6,-5.1,-1.7,-3.5,-0.8,-2.3,-4,-4
YER041W,-5,-5.7,-8.6,-2.1,-2.2,-3.7,-3.7,-1.2,-4.3,-3.5,-7.5,-4.5,-7.4,-4.8,-4.9,-1.1,-5.4,-6.9,-4.7,-6.5,-5.1,-4.3,-3.5,-4.3,-2.3,-7,-4.7,-4.7,-3.8,-3.2,-6.1
YOR236W,-7.5,-9.1,-5.2,-5.2,-6.4,-6.8,-6.8,-5.1,-4.6,-5.9,-6.7,-3.1,-3.2,-1.9,-2.2,-2.8,-7.9,-8.1,-3.7,0,-1.3,-1.5,-1.7,-5.7,-5.7,-6.5,0,-2.1,-4.2,-4.5,-3.4
YOR100C,-2.2,-3.1,-5.1,-7.3,-8.9,-4.7,0,0,-1.6,-5.8,-5.2,-7.4,-10.7,-9.9,-4,-4.5,-4.5,-3,-5,-4.3,-2,-2,0,-0.2,-1.1,-2.5,-5.1,-5.7,-6.8,-6.1,-4.6
YGR238C,-10.5,-7.3,-7.3,-2.6,-8.2,-2.8,-2.4,-1.8,-1.8,-1.8,-2.9,-2.9,-3.5,-3.7,-7.8,-7.1,-9,-12.3,-3.2,-1.6,-0.5,-2.9,-3.6,0,0,-2.2,-5.1,-5.5,-2.5,-6.6,-7.5
YML103C,-1.6,-2.8,-1,-1.6,-1.6,-3.7,-5,-12,-9,-9.2,-3.5,-2,-1.2,-3.5,-3.5,-2.6,-3.8,-3.8,-4.1,-2.8,-3.8,-4.3,-4.3,-3.8,-2.1,-3.1,-5.8,-4.2,-8.9,-5.4,-5.4
YJL099W,-4.8,-2.2,-2.8,-8.2,-8.2,-2.2,-3.5,-2.6,-2.6,-1.9,-4.1,-3.8,-4.4,-7.2,-6.5,-6.1,-0.8,-2.6,-2.9,-7.2,-7.5,-5.1,-1.1,-2,-2.4,-2.4,-2.3,-2.3,-8.6,-9.8,-3.8
YMR063W,-11.7,-7.2,-6.6,-1.3,0,-0.8,-0.8,-2.7,-2.7,-2.4,-9.5,-8.8,-7.6,-5.3,-10.1,-1.8,-0.4,-1.9,-7.9,-5.3,-6.1,-4.2,-5.6,-5.8,-3.9,-2.4,-4.8,-6,-4.7,-5.8,-3.5
YLR358C,-10.3,-4.9,-4.6,-2.7,-1.5,-3.7,-11,-10.7,-9.1,-6.1,-9.8,-11.4,-6.5,-5.7,-2.6,-2,-2,0,-0.5,-0.7,0,0,0,-3.3,-4.1,-7.9,-8.3,-11.3,-8.4,-3.7,-1.3
YDR013W,-1.7,-1.9,-1.7,-1.7,-0.6,-0.6,-0.2,-3.3,-3.3,-3.3,-3.4,-3.4,-4.5,-2.2,-2.2,-2.7,-4.2,-4.2,-9.6,-13.1,-6.1,-4.3,-5.4,-8.5,-5.4,-9.6,-1.3,-4.6,-7.5,-4.3,-2.4
YML077W,-1.2,-1.2,-2.8,-2.8,-7.5,-7.6,-8.2,-1.5,-0.7,-1.2,-7,-5,-2.9,-3.6,-0.4,-3.5,-4.6,-6.5,-3.6,-0.9,-3.6,-4,-6.5,-6.7,-7.9,-7.9,-3.1,-3.1,-0.8,-2.5,-2.5
YER038W-A,-6.6,-5.2,-3.4,-6.2,-7.1,-15.8,-5.2,-0.7,-1.4,-3.3,-2.8,-7.7,-3.6,-3.2,-7.9,-7.9,-5.2,-0.8,-3,-3.3,-1,-1.2,-2.8,-4.3,-5.5,-7.7,-9.9,-9.1,-7.9,-8.9,-8.1
YKL114C,-4.8,-2.6,-4.3,-3.7,-6.5,-5.5,-1.7,-2.2,-3.3,-3.8,-6.7,-4.3,-3.9,-4.9,-6.1,-7.4,-4.7,-4.7,-0.3,-0.3,-1.4,-3.3,-6.4,-2.6,-10.2,-8.4,-8.6,-5.9,-2.2,-5.5,-3.5
YHL048W,0,-1.1,-2,-3.2,-0.5,0,-1.8,-3.4,-4.6,-3.6,-2.3,-1.4,-3.5,-8.3,-6.2,-12.6,-6.2,-9.1,-9,-2.9,-1.7,-5.8,-5.7,-5.7,-5.3,-4.6,-1.7,-3,-3,-5,-5.8
YJR013W,-5.1,-7.8,-6.8,-3.9,-12.1,-3.9,-5.8,-4.2,-2.4,-6.3,-2.2,-2.1,-3.5,-2.4,-4.6,-4.5,-2.6,-3.4,-4.4,-4.4,-7.5,-5.3,-2.3,-2.3,-5,-0.8,-0.7,-8.9,-6.1,-1.2,-2.1
YJL062W-A,-5,-2.9,-6.3,-10.6,-6.2,-8.8,-6.4,-2,-6.5,-12.2,-6.9,-5.2,-0.4,-0.9,-4.3,-9.4,-3,-3.3,-5.7,-6.4,-8.5,-9.7,,,,,,,,,
YPL033C,-2.5,-2.5,-0.5,-2.9,-6.1,-2.3,-3.3,-4.1,-2.9,-3.8,-5.2,-5.2,-1.2,0,-1.1,-1.8,-3.7,-2.9,-1,-1,-5.4,-5.1,-3.2,-3.1,-8,-5.6,-3.2,-1.5,0,0,-4.8
YJL125C,-3,-6.1,-4.2,-4.7,-4.7,-3.4,-5.6,-2.6,-6.7,-5.8,-3.6,-4.9,-4.9,-8.1,-8.2,-7,-7,-0.6,-2,-3.1,-2.3,-4.7,-3.8,-6.6,-4.8,-1.7,0,0,-2.9,-4.2,-4.3
YLR134W,-2.4,-2.4,-2.2,-2.2,-7.9,-7.8,-7.6,-9.9,-9,-4.1,-3.4,-1.6,-1.6,-7,-3,-4.4,-8.6,-4.8,-3.6,-5.3,-6.5,-5.7,-4.7,-5.1,-4.8,-7.6,-7.2,-7.6,-4.5,-1.9,-3.3
YMR217W,-4.2,-7.8,-12.1,-8.2,-4.3,-8.5,-7.7,-5.2,-3.3,-7.1,-9.6,-8.9,-12.9,-9.4,-6.3,-13.3,-3.2,-4.6,-7.2,-3,-2.5,-0.9,-2,-4.8,-5.6,-7.9,-5,-4.1,-5.6,-3.8,-6.3
YER116C,-2.7,-2.7,-2.1,-1.4,-3.2,-3.2,-4.6,-0.5,-1.6,-0.6,-2,-2,-6.1,-8,-5.2,-10.8,-4.6,-6.5,-5.8,-6.3,-7.1,-6.2,-5.8,-5.2,-1.9,-4.9,-4.5,-4.1,-3.3,-0.4,-3.6
YDL043C,-2.2,-2.2,-6.5,-6.2,-1.7,-0.7,-1.7,-0.3,-1.1,-2.9,-2.9,-4.7,-3.4,-5.5,-5.5,-3.3,-3.5,-6.2,-5.1,-2.8,-3.2,-4.9,-5.1,-3.9,-3,-2.2,-6.2,-3.1,-5.6,-6,-6.2
YPL204W,-5.4,-4.7,-3.2,-3.2,-7,-8.6,-8.6,-5.3,-4.2,-5.6,-6.9,-9.4,-8.1,-5.3,-4.9,-7.5,-7.1,-7.6,-7.8,-7.1,-3.1,-5.4,-5.4,-4.7,-9.3,-2.6,-2.3,-4.1,-10.6,-8.1,-4
YNL264C,-6.3,-3.7,-3.9,-0.5,-4.8,-3.8,-4.1,-5.1,-7.4,-6.4,-2.7,-2.5,-0.3,-2.8,-3.3,-7.1,-4.3,-6.1,-2.6,-3.5,-4.7,-5,-7,-4.1,-7.2,-5.6,-5.9,-5,-2.7,-1.8,-3.4
YEL043W,-4.8,-7.2,-5.9,-5.7,-4.2,-2.9,-2.9,-1.7,-1.4,-0.9,-1.8,-5,-3.9,-4.9,-5.2,-7.8,-4.9,-2.5,-4.4,-2.5,-6.3,-5.1,-2.9,-3.9,-1.8,-1.8,-1.8,0,-2.2,-6.3,-14.2
YPL004C,-4.3,-4.3,-6.1,-9.6,-6.8,-0.8,-4.4,-8.1,-7.6,-4,-6.9,-3.4,-6.6,-10.8,-11.5,-9,-0.4,-2.6,-2.9,-3.3,-4.6,-7.8,-9.5,-8,-5.4,-3.6,-2.4,-1,-4.6,-4.6,-5
YOR341W,-11,-10.2,-14.1,-2.8,-7.5,-4.3,-4.5,-1.2,-1.5,-4.9,-4.9,-2.8,-7.4,-10.9,-8.7,-8.4,-2.2,-1.7,-4.7,-12.4,-4.4,-5.5,-4.5,-1,-0.3,0,-3.3,-1.1,-2.7,-3.3,0
YOR238W,-4.6,-3.8,-3.4,-3.3,-4.2,-5,-4.3,-9.2,-6.7,-6.7,-5.5,-4.4,-3.4,-3.6,-3.1,-3.1,-2.6,0,-1.9,-4,-4,-2.6,-2.6,-2.3,-4.8,-1.8,-2.2,-3.1,-4.4,-4.6,-6.4
YPL249C,-2.8,-1.9,-2.2,-8.9,-7.3,-5,-3.2,-0.8,-3,-2.7,-0.6,-1.7,-0.2,-2.2,-2.4,-2.2,-1.9,-3,-1.1,-2.1,-2.1,-3.3,-9,-7.2,-7.1,-5,-0.2,-0.5,-0.5,-3.3,-2.9
YDL194W,-2.4,-3.8,-5.5,-3.1,-5.7,-11.8,-11.4,-3.1,-2,0,-1.8,-2.8,-2.8,-2.4,-4,-6.6,-7.9,-1.2,-8.7,-10.6,-9.4,-0.9,-0.1,-1.1,-3.1,-3.9,-1.4,-5.7,-3.9,-5.4,-2.2
YLR376C,-5,0,0,0,0,0,0,0,-1.4,-4.1,-9.8,-2,-4.7,-5.6,-2.5,-5.7,-4.8,-1.6,-3.4,-3.8,-3.2,-3.2,-0.4,-2.7,-3.4,-7.4,-5.1,-2,-3.6,-2.3,-7.4
YKR031C,-4.9,-3.4,-4.8,-6.1,-3.9,-0.9,-0.7,-1.5,-1.5,-0.1,-0.4,-4.1,-4.9,-1.8,-0.8,0,-4,-6.5,-7.7,-7.5,-6.5,-1,-2.6,-5.9,-6.6,-2,-7.1,-3.9,-5.5,-12.2,-12.2
YFL028C,-5.1,-7.5,-7.1,0,-1,-1.9,-6.2,-3.3,-3.3,-4.7,-6,-9.9,-6.1,-5.1,-3.9,-5.1,-6.1,-8,-7.4,-6.7,-6.6,-7.3,-7.5,-5.1,-3.9,-3.9,-0.5,-6.8,-8.7,-7.5,-6.5
YNL220W,-7,-5.6,-3.6,-6.6,-6.6,-5,-3.3,-4.7,-11.5,-11.6,-7.2,-7.4,-5.7,-9.8,-5.9,-3,-3.9,-7,-8.1,-4.7,-3.8,-7.7,-7.8,-7,-8.6,-5.1,-2.6,-5.2,-8.2,-4.2,-6
YGR111W,-3.7,-2.8,-1.6,-1.5,-2.9,-4.4,-5.3,-9.2,-5.8,-7.1,-8.9,-6,-3.7,-4.6,-4.6,-2.5,-0.5,-0.5,-2.1,-6.2,-4.4,-3.2,-7.1,-3.3,-4.4,-3.7,-3.7,-5.6,-5.6,-5.8,-6.6
YCR071C,-5.1,-6.4,-11.2,-16.8,-4.3,-4.3,-4.5,-0.2,0,-2.1,-3.8,-6.2,-6.1,-5.8,-1.9,-1.5,-1.8,-1.8,-3.3,-2.9,-8.3,-9,-3.8,-3.8,-1.3,-1.6,-3.7,-2.2,-2.2,-3.5,-6.3
YML031W,-4.5,-4.7,-2.9,-9.4,-2.8,-1.8,-1.5,-4.7,-3.9,-0.3,-2,-6.3,-11.1,-8.9,-8.3,-8.3,-8.1,-4.5,-0.7,-1.3,0,-2.4,-2.4,-1.3,-2,-1.7,-2.5,-0.6,-0.6,-0.6,-4
YMR024W,-3.9,-5,-3.3,-5.4,-4.5,-4.5,-4.5,-1,-5.6,-5.6,-4.2,-2.6,0,0,0,0,0,0,-1.1,-1.1,-1.4,-2.5,-3.2,-5.3,-7.6,-4.9,-5.9,-4.8,-0.7,-1,-1.4
YNR033W,-4.9,-3.2,-4.5,-4.6,-3.2,-2.7,-4.7,-3.8,-2,-4.8,-3.8,-4.9,-10.5,-8.4,-4.6,-5.5,-5.7,-2,-3,-5.7,-7.7,-12.1,-13.4,-7.2,-5.2,-5.9,-4.7,-5.2,-4.8,-6.5,-4.4
YIL022W,-3.9,-7.1,-7.6,-4.5,-4.6,-4.7,-6,-8,-6,-2.1,-11.1,-5.5,-5.5,-9.1,0,-7.6,-5.9,-6,-3.9,-5.5,-5.5,-3.3,-9.2,-10,-9.7,-9.7,-3.4,-9.2,-7.7,-14,-6.6
YHL008C,-2.2,-4.8,-9.1,-13.5,-12.6,-3,-6.5,-3.4,-3.5,-4,-3,-4.5,-6.6,-6.3,-4.3,-4.4,-4.3,-5.1,-4.1,-4.3,-6.4,-5.7,-8.2,-7.3,-6,-5.3,0,-6.5,-7,-4.6,-4.3
YMR191W,-7.1,-6.9,-13.5,-7.4,-5.3,-4.3,-7.1,-12.8,-10.3,-6.2,-6.2,-1.5,-2.4,-5,-11,-8.4,-6.9,-4.9,-8.7,-10.9,-13.2,-10.2,-12.1,-9.4,-1.2,-1.4,-2.3,-6.5,-11.6,-11.8,-8.2
YBR214W,-5.8,-0.3,-0.3,-0.3,0,-2.7,-13.1,-8.7,-7.1,-4.3,-6.6,-4.9,-0.2,-2.1,-1.1,-8.8,-11.1,-17.9,-17.2,-5.7,-5.5,-2.9,-1.4,-1.6,-0.1,-5.4,-11.4,-8.5,-6.2,-7.8,-7.2
YGR046W,-2.4,-8,-5.9,-3.1,-5.5,-2.3,-3.5,-8.9,-5,-4.2,-7.7,-5.5,-4,-1.1,-0.4,-3.1,-5.5,-8.2,-5,-4.1,-1.4,-0.5,-0.5,-0.9,-1.2,0,-3.6,-2.2,-4.9,-4.1,-1.3
YJL028W,-10.1,-6.3,-0.3,-2.4,-2.4,0,0,0,0,0,-1.8,-8.3,-5.1,-6,-5,-1,0,0,-4.2,-4.4,-8,-9,-9.7,-10.9,-9.4,-5,-1.6,-2,-7.6,-7.6,
YGL225W,-4.8,-6.2,-6.2,-6.6,-5.3,-4.4,-0.8,-4.1,-5.9,-8.3,-8.8,-4,-3.4,-5.1,-3.7,-5.8,-5.8,-4.5,-1.1,-5.3,-5,-3.4,-2.8,-2.9,-2.9,-3.9,-2.9,-2.9,-6.2,-2.2,-3.1
YFR026C,-4.1,-5.4,-8.7,-7.2,-3.1,-7.7,-1.3,-4.9,-6.8,-1.7,-1.6,-4.6,-5.9,-7.4,-5.5,-9.2,-6.3,-7.6,-5,-1.1,-7.8,-5.2,-0.9,0,0,0,-1.1,-2.9,-11,-10.7,-4.6
YBL049W,-3.5,0,0,0,-1.4,-1.4,-0.6,-0.4,-3.4,-4,-6.6,-6.6,-3,-1.6,-0.3,-2.3,-7.2,-5.2,-7.2,-5.8,-1.9,-3.9,-6.3,-7.2,-8,-7.1,-9.5,-6.6,-4.7,-3.1,-3.8
YJR030C,-2.5,-7.1,-5.8,-7.4,-6.7,-5.9,-5.9,-10.1,-10,-8.3,-3.6,-0.7,-0.7,-3.4,-4.5,-6.1,-4.7,-1.5,-2.8,-3.6,-6.3,-5.3,-2.6,-3.5,-4.8,-3.9,-3.4,-8.1,-9.6,-3,-1.9
YKR049C,-4.7,-2.8,-4.2,-6.2,-3.7,-2.6,-6.2,-6.2,-10.9,-9.9,-8.4,-4,-11.7,-9.7,-8.1,-6.8,-6.3,-6.2,-9.7,-4.6,-7.2,-8.4,-9,-6.6,-7.3,-9.8,-13.8,-10.4,-9.5,-15.2,-9.7
YBR104W,-2.7,-3.5,-4.1,-2.1,-1.3,0,-3.5,-2.9,-2.1,-2.6,-6.3,-9.4,-7.7,-5.1,-2.3,-4.4,-5.5,-5,-5.5,-4.2,-2.1,-2.9,-2.8,-5.8,-7.7,-6.1,-10.3,-9,-3.9,-4.3,-9.9
YHR010W,-3.4,-3.1,-4.9,-5.9,-5.6,-4.4,-5.2,-3.6,-3.9,-6.4,-5.1,-10.2,-9,-5.6,-7.1,-7.1,-5.1,-6.9,-4.8,-5,-5,-2.3,0,-3.1,-1.2,-2,-6.1,-4.8,-4.8,-1.9,-2.1
YNL005C,-6.1,-5.7,-6.5,-3.3,-2.3,-6,-7.5,-11.4,-5.1,-8.7,-1.8,-3.4,-3.4,-2.4,-5.2,-6.3,-5.8,-1.9,-2.2,-2.2,-3.4,-3,-3.9,-6.1,-5,-3.9,-2.2,-1.6,-1.3,-1.1,-3.9
YLR072W,-6,-4.3,-2.1,-3.2,-1.5,-5.7,-9.5,-8.6,-8,-1.6,-7.1,-7.1,-5.1,-8.1,-7.5,-12.9,-9,-6.2,-7.3,-5.7,-5.4,-5.5,-4.4,-6.9,-7.7,-7.7,-2.6,-2,-2,-6.3,-4.1
YMR158W,-4.1,-2,-1.7,-3.8,-4,-1,-4.1,-5.9,-8.8,-6.2,-6.5,-4.9,-5.4,-5.4,-2.8,-4.2,-4.4,-5,-0.5,-4.6,-3.8,-3.2,-4.2,-3,-2,-1.6,0,0,-0.6,-1,-5.8
YOR320C,-2.9,-1.3,-1.6,-0.6,-1.3,-2.6,-0.3,-2.2,-2.2,-0.8,-0.8,-1,-3.6,-3.6,-5.7,-2.3,0,0,0,-0.5,-0.9,-0.5,-7,-4.4,-4.4,-5.4,-9,-5,-1.6,-3.6,-5.9
YOL104C,-4.5,-11.3,-8.2,-8.2,-3.3,-3.9,-0.9,-5.1,-4.9,-6.7,-7.1,-5.7,-4.5,-5.6,-3.8,-3.3,-1.6,-1,-0.9,-2.4,-6.8,-4.2,-4.5,0,0,-1.3,-3.2,-5.9,-5.9,-3.9,-1.6
YGL194C,-2.8,-0.9,-1.8,-7.4,-2.6,-2.6,-2.5,-0.4,-4.7,-3.2,-5.5,-4.2,-6.7,-6.2,-7.2,-4.5,-4.2,-4,-2.3,-1.8,-2,-0.2,-4.2,-2.6,-3.4,-4.5,-6.5,-3.6,-1.9,-4.4,-4.4
YJR056C,-7.7,-3.2,-2.1,-2.8,-2.4,-6,-8.6,-5.5,-12.3,-9.8,-14.9,-7.8,-2.1,-7.4,-4,-9.7,-10.3,-4.3,-3.1,-2.7,-4.1,-5.5,-5.4,-3.8,-3.4,-4,-4,-7.1,-5.3,-3.2,-2.4
YGL229C,-9.4,-10.6,-5.6,-3,-3.7,-5.4,-4.4,-6.8,-9.5,-3.2,-4.4,-10.9,-5.9,-6.1,-8.6,-5.1,-9.6,-6.1,-3.7,-5.2,-5.1,-6,-5.3,-7.5,-6.8,-5.2,-4.9,-8.1,-7.2,-7.4,-11.2
YAR066W,-1.7,-3.9,-4.6,-7.3,-3.1,-9.5,-7.2,-0.7,-1.4,-6.9,-2.2,-3.3,-6.7,-3.4,-6.1,-6,-3.8,-4.9,-2.3,-7.6,-8.1,-8.5,-3.2,-10.7,-11.1,-9.3,-8.4,-4.6,-4.2,-1,-5.9
YOR283W,-0.7,-1.8,-2.6,-2,-0.7,-0.7,-0.8,-3.3,-4.3,-4.1,-2.1,-3.4,-3.5,-8.1,-6.1,-7.1,-5.9,-4.1,-6.7,-2.5,-5.3,-9.6,-9.3,-6.4,-5.9,-0.5,-1.6,-8.2,-7.1,-0.9,-1.7
YPR100W,-4.9,-8.8,-9.2,-6.2,-5.2,-4.8,-7.5,-6.6,-7.7,-6,-4.6,-4.1,-2.3,-3.9,-6.9,-6.6,-7.4,-4.2,-5.7,-6.3,-4.1,-1.5,-9.3,-1.5,-3.6,-0.9,-2.3,-1.4,-1.8,-1.9,-4
YGR205W,-4.7,-3.3,-2,-2.5,-2.5,-3.1,-3.8,-6.2,-4.8,-7.7,-7.7,-7.3,-1.1,-1.7,-2.6,-3.1,-4.5,-8.8,-7.3,-3.5,-4.3,-1.8,-5,-2.7,-3.6,-1,-5.3,-7.6,-5.6,-3.4,-3.4
YDR208W,-5.4,-6.6,-6.2,-2.8,-1.3,-1.8,-2.8,-5.5,-9.1,-7.5,-6.8,-5.7,-13.1,-13.8,-7.2,-4.7,0,-0.7,-0.9,-3.8,-3,-3,-6.9,-11,-6.4,-4.9,-2.4,-2.4,-1.4,-1.5,-4
YFL053W,-3.9,-3.9,-4.7,-2.2,-9.7,-9.7,-3.9,-4.8,-7.5,-10.4,-8.2,-7.5,-3.6,-7.2,-7.9,-8.4,-9.3,-8.5,-7.3,-8,-5.4,-12.7,-6.7,-3.8,-2.6,-3.2,-3.2,-2.2,-2.4,-2.4,-5
YFR033C,-8,-5.2,-6.1,-7,-9.8,-9,-6.5,-1.6,-2.2,-2.2,0,0,0,0,0,0,0,0,0,-3.1,-1.3,-1.8,-3.3,-3.4,-6.5,-10.2,-10.2,-11.3,-7.5,-5.2,-4.7
YER146W,-7.6,-3.2,-1.6,-7.6,-7.6,-7.8,-11.7,-10.5,-8.8,-8.2,-5.3,-9.7,-5,-5.4,-11.7,-8.5,-2.6,-4,-5.7,-7.8,-8.3,-7.2,-10.6,-7.8,-8.4,,,,,,
YER018C,-4.7,-5.7,-11.5,-8.9,-9.1,-12,-7.4,-8,-3.3,-7.1,-4.5,-3.8,-1.9,-2.9,-2.9,-4.7,-5,-8.1,-6.2,-5.1,-3.1,-1.7,-3.3,-3.3,-6.7,-5.2,-5.6,-5.1,-5.6,-7.1,-12.5
YER149C,-5.9,-6.2,-10.7,-4.7,-9.2,-4.7,-7.5,-2.8,0,0,0,-0.8,-0.8,-1,-0.5,-1.3,-4.2,-6.2,-1.6,-2.9,-6.1,-4.2,-3.4,-3.8,-4,-4.4,-2.8,-3.3,-2.7,-6.3,-8.4
YDR213W,-1.8,-2.7,-2.7,-6.4,-0.4,-3.2,-4.5,-6.4,-3.5,-3.1,-1.5,-1.9,-4.5,-0.7,-1.6,-2.2,-1.4,-2.7,-4,-4.5,-1.2,-3.5,-4.4,-5.6,-5.6,0,-3,-5.6,-5,-8.4,-6.1
YPL234C,-2.3,-1.8,-3.6,-6.1,-8.6,-6.7,-11.7,-12.6,-10.2,-5.9,-6.5,-7.3,-8.7,-6.6,-2.2,-6.6,-4.7,-5.1,-11.3,-11.2,-5.9,-5.9,-2.4,-3.3,-6.2,-7.5,-5,-7.6,-9.6,-8.4,-6.7
YLR086W,-4.8,-6.6,-6,-8.8,-6,-4,-5.5,-8.4,-3.7,-7,-2.6,-4.3,-10,-10.5,-5.9,-5.6,0,-12,-11.3,-5.6,-5.9,-1.1,0,0,-0.1,-0.1,-5.2,-7.8,-6.5,-6.3,-3.3
YLR066W,-3,0,-3.8,-7.6,-5.2,-7.1,-2.9,0,0,0,0,-4.6,0,-0.8,-0.8,-1.6,-5.3,-6.8,-6.5,0,0,-4.1,-4.1,-1.6,-1.6,-2.2,-4,-3.9,-3.1,-3.1,-1.9
YOR254C,-4.1,-6.9,-8.5,-6.5,-10.3,-8.7,-8.3,-5.3,-4.3,-6.5,-5.3,-5.2,-4.6,-1.8,-0.8,-4.9,-2.7,-1.5,0,0,-4.8,-4.5,-1.9,-2.7,-2.7,-2.7,-0.2,-2.1,-4.2,-6.6,-5
YDR481C,-3.7,-7.1,-5.4,-4.6,-5.1,-14,-11.4,-6.4,-10.2,-8.2,-3.3,-4.8,-7.5,-8.6,-9.3,-4.5,-4.4,-6.5,-6.8,-6.3,-7.4,-8.5,-8.7,-6.1,-2.9,-7,-0.5,-0.8,0,-3.8,-5.9
YCR009C,-5.6,-5.2,-6.5,-5.2,-5.1,-3.1,-3.9,-2.5,-6.7,-8,-6.9,-5.2,-2.9,-9.4,-9.3,-6,-8,-8.5,-6.7,-6.1,-6.1,-2.9,-7.4,-3.5,-9.6,-9,-3.9,-4,-4,-3.9,-2.7
